Measurement Name :,Plate3_20211206_27C_PR,,Generated On :,"06/12/2021, 12:25:53",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
06.12.21 12:13:34,25.83,178.57,208.88,201.17,182.73,220.45,212.29,130.03,198.72,181.24,200.56,179.16,54.97,190.53,173.55,187.82,121.82,200.25,200.86,142.81,190.53,180.65,180.35,167.4,,,27,965,34,27.41,
06.12.21 12:13:49,26.08,175.32,206.71,199.94,182.43,219.19,211.36,128.38,198.72,180.94,197.81,176.79,53.75,189.02,171.5,185.72,121.55,198.42,198.72,141.41,189.62,180.35,179.75,165.66,,,27,965,34,27.4,
06.12.21 12:14:04,26.33,177.68,205.17,198.11,182.13,217.61,211.67,125.91,197.5,180.65,196.89,175.02,52.04,187.82,170.32,184.22,121.28,197.5,197.2,141.41,189.92,180.94,178.57,164.79,,,27,965,34,27.4,
06.12.21 12:14:19,26.58,173.55,202.4,197.5,181.84,216.36,212.29,123.46,197.5,180.35,194.46,174.14,50.58,186.32,168.86,183.03,121.55,198.72,195.98,140.85,189.62,181.24,177.98,163.63,,,27,965,34,27.4,
06.12.21 12:14:34,26.83,173.55,199.94,195.98,182.13,214.17,211.36,120.19,195.98,179.75,192.64,172.08,48.87,184.52,167.7,181.54,121.01,197.5,195.37,140.01,189.62,181.54,177.98,162.18,,,27,965,34,27.4,
06.12.21 12:14:49,27.08,172.96,197.2,195.07,181.54,211.05,211.05,118.03,195.07,179.16,190.22,170.62,47.42,183.33,166.24,180.05,121.01,196.89,192.94,139.73,188.72,182.43,177.68,161.03,,,27,965,34,27.4,
06.12.21 12:15:04,27.33,171.2,195.37,193.85,181.54,208.57,211.36,115.87,193.85,179.16,187.82,168.28,47.9,181.84,165.08,178.57,120.47,194.46,193.55,138.9,187.82,182.13,176.79,159.3,,,27,965,34,27.39,
06.12.21 12:15:19,27.58,169.74,193.55,193.25,181.24,207.64,211.36,112.91,193.85,179.46,185.42,167.11,45.48,180.05,163.92,177.98,120.74,192.94,188.12,138.62,188.72,182.43,176.5,157.86,,,27,965,34,27.39,
06.12.21 12:15:34,27.83,168.86,191.13,192.34,180.65,205.47,210.43,111.04,192.34,178.86,182.73,164.5,44.27,178.57,161.6,176.5,120.74,188.72,184.52,138.34,188.12,183.03,176.2,157.86,,,27,965,34,27.39,
06.12.21 12:15:49,28.08,166.24,189.62,190.83,180.94,204.55,211.36,108.11,191.73,178.86,180.65,161.03,42.83,177.68,159.59,175.91,120.19,185.42,183.92,136.95,187.52,183.03,175.02,154.42,,,27,965,34,27.39,
06.12.21 12:16:04,28.33,165.37,188.12,189.02,180.05,203.63,210.74,106.51,191.13,177.98,177.98,157.86,41.87,175.91,158.15,174.73,119.65,183.62,180.05,137.5,187.22,182.73,179.16,150.72,,,27,965,34,27.38,
06.12.21 12:16:19,28.58,165.08,187.22,188.42,179.75,203.32,211.05,104.39,190.53,177.68,175.91,155.57,42.11,174.73,157,174.14,119.92,181.84,177.68,136.39,186.62,183.92,175.61,147.32,,,27,965,34,27.38,
06.12.21 12:16:34,28.83,165.08,187.52,186.32,179.75,203.32,210.43,102.01,188.72,177.38,172.96,152.71,41.63,172.38,154.71,172.67,119.65,180.65,175.91,135.56,186.92,183.33,171.5,144.22,,,27,965,34,27.38,
06.12.21 12:16:49,29.08,163.63,181.24,185.12,179.75,201.17,210.12,98.86,187.52,176.79,171.2,149.87,38.99,169.74,154.42,172.08,119.11,179.46,174.14,135.56,186.32,183.33,173.55,141.13,,,27,965,34,27.38,
06.12.21 12:17:04,29.33,161.89,179.46,184.22,179.46,198.11,209.81,93.89,186.32,176.79,169.15,147.89,38.51,167.99,153,170.62,118.84,178.57,172.38,134.17,186.32,183.03,170.03,137.78,,,27,965,34,27.38,
06.12.21 12:17:19,29.58,159.87,178.57,181.84,178.86,197.5,209.5,90.77,185.42,175.91,166.53,145.06,37.79,166.24,151,169.74,118.03,180.05,170.03,133.34,185.72,183.92,168.57,135,,,27,965,34,27.38,
06.12.21 12:17:34,29.83,159.59,177.38,181.24,179.75,197.5,210.74,88.96,184.52,175.91,165.95,142.53,36.36,163.92,150.44,169.15,118.84,180.94,168.57,133.62,186.62,183.92,169.74,133.06,,,27,965,34,27.36,
06.12.21 12:17:49,30.08,160.16,176.2,180.35,178.27,198.42,209.81,87.15,183.92,175.61,164.79,139.73,38.27,162.18,149.3,167.99,118.03,181.54,166.53,133.06,186.02,184.22,165.37,130.3,,,27,965,34,27.36,
06.12.21 12:18:04,30.33,158.15,174.43,179.16,178.86,197.2,209.81,85.61,185.72,175.32,163.92,138.06,35.41,160.16,148.45,166.53,118.03,180.35,164.21,131.96,185.42,184.22,164.79,127.56,,,27,965,34,27.36,
06.12.21 12:18:19,30.58,157,172.67,178.57,177.38,197.2,210.43,84.58,183.33,175.61,162.76,135.84,34.7,159.3,147.6,165.37,117.76,180.05,162.76,131.68,186.02,184.82,164.5,125.91,,,27,965,34,27.36,
06.12.21 12:18:34,30.83,156.71,172.08,177.38,177.68,196.28,209.81,82.53,181.54,174.43,161.31,133.62,35.89,157,145.35,163.05,117.22,180.94,160.16,130.3,185.12,184.52,164.21,123.18,,,27,965,34,27.36,
06.12.21 12:18:49,31.08,154.14,170.32,176.5,176.5,195.98,209.5,81.76,179.16,174.43,160.16,131.41,33.51,155.57,143.66,161.89,116.41,174.73,158.72,130.3,184.82,185.12,164.79,121.28,,,27,965,34,27.36,
06.12.21 12:19:04,31.33,153.85,169.45,175.61,176.2,195.98,208.88,81,176.5,174.43,158.15,129.2,33.03,154.99,142.81,160.74,116.14,172.67,156.71,128.93,185.12,185.12,163.34,118.57,,,27,965,34,27.36,
06.12.21 12:19:19,31.58,152.43,168.28,173.26,176.2,194.76,209.19,79.21,174.43,173.84,156.71,127.56,33.51,153.57,141.13,159.01,116.14,166.24,154.99,128.38,184.82,185.12,162.47,115.6,,,27,965,34,27.35,
06.12.21 12:19:34,31.83,151.29,167.11,171.5,176.2,194.16,210.12,78.45,172.96,173.55,155.28,125.37,31.85,152.14,140.01,157.57,115.33,163.05,153,127.56,185.12,185.72,161.89,112.91,,,27,965,34,27.36,
06.12.21 12:19:49,32.08,151,166.82,169.45,175.32,193.55,209.19,77.43,171.2,172.38,153.85,122.64,31.38,150.44,137.5,156.14,115.33,159.59,151,127.01,184.22,185.12,160.74,110.77,,,27,965,34,27.36,
06.12.21 12:20:05,32.35,147.6,167.4,167.7,174.73,192.64,209.5,75.15,169.74,173.26,152.71,121.01,32.8,148.73,136.67,154.71,115.06,157,148.73,126.19,184.52,185.12,160.74,109.7,,,27,965,34,27.36,
06.12.21 12:20:20,32.6,145.63,164.5,165.95,174.73,192.04,209.5,73.38,168.28,172.67,151.29,118.57,30.2,146.76,135.28,153,113.72,154.71,146.19,125.37,183.92,185.12,159.01,108.11,,,27,965,34,27.35,
06.12.21 12:20:35,32.85,145.06,163.05,168.86,173.84,192.04,209.5,72.88,167.7,172.96,150.15,116.41,30.2,145.35,134.45,152.71,114.26,152.43,145.35,125.37,183.92,186.02,157,107.04,,,27,965,34,27.33,
06.12.21 12:20:50,33.1,143.66,161.89,161.31,173.84,190.53,208.88,72.12,165.37,172.08,148.45,113.99,32.09,143.38,133.06,151.29,113.45,149.87,143.66,124.27,183.33,186.02,157.57,105.18,,,27,965,34,27.35,
06.12.21 12:21:05,33.35,142.53,160.45,157.29,172.38,189.92,208.88,70.61,163.92,171.79,146.47,112.38,29.49,141.97,131.68,150.15,112.91,147.32,142.25,123.18,183.62,185.72,153.28,103.6,,,27,965,34,27.35,
06.12.21 12:21:20,33.6,141.69,159.3,155.28,172.38,189.02,208.57,69.11,161.6,171.2,145.06,111.04,29.96,140.29,129.75,149.02,112.11,145.63,140.57,122.64,183.33,186.02,153.28,101.75,,,27,965,34,27.35,
06.12.21 12:21:35,33.85,140.57,159.01,153.57,171.2,187.22,208.57,66.61,160.74,171.5,143.38,108.9,29.49,138.9,128.93,148.45,111.31,143.1,138.9,122.1,183.03,186.02,153.85,101.22,,,27,965,34,27.33,
06.12.21 12:21:50,34.1,139.46,157.57,151,170.91,186.62,208.88,64.61,159.3,170.32,141.69,107.04,28.78,137.22,127.28,147.04,110.51,140.85,136.95,120.74,182.43,186.62,151.86,99.38,,,27,965,34,27.35,
06.12.21 12:22:05,34.35,137.5,156.43,149.3,170.62,186.92,208.57,64.11,157.29,170.32,140.57,105.18,30.43,136.11,125.09,146.47,109.97,138.62,136.67,119.92,182.73,186.62,150.15,97.81,,,27,965,34,27.35,
06.12.21 12:22:20,34.6,134.45,155.57,147.04,169.74,185.12,207.95,62.37,156.14,169.45,139.46,103.6,28.08,135,123.46,145.35,108.9,136.39,135.56,119.11,182.13,186.62,146.76,96.5,,,27,965,34,27.33,
06.12.21 12:22:35,34.85,133.06,154.99,145.63,170.32,186.92,208.57,62.13,154.99,170.32,138.34,101.49,30.43,134.17,122.1,145.06,108.64,135,134.45,118.57,183.03,187.22,144.78,95.98,,,27,965,34,27.33,
06.12.21 12:22:50,35.1,131.13,153.57,143.38,169.15,185.12,208.26,58.91,153,169.45,135.84,99.64,27.84,132.79,120.47,143.38,107.57,133.34,134.17,117.49,182.73,186.32,145.06,93.89,,,27,965,34,27.35,
06.12.21 12:23:05,35.35,131.13,153,141.97,169.15,183.92,208.88,60.15,152.43,169.15,135.84,98.33,30.43,132.23,119.65,142.81,107.04,132.79,131.96,116.41,182.43,186.92,142.81,93.37,,,27,965,34,27.33,
06.12.21 12:23:20,35.6,128.11,151.86,140.29,168.86,182.73,208.26,56.69,151.57,168.57,133.34,95.71,27.6,131.13,118.3,141.41,105.45,131.96,132.23,117.49,182.43,186.62,144.5,92.07,,,27,965,34,27.33,
06.12.21 12:23:35,35.85,129.2,151.57,139.18,167.99,180.35,208.26,55.96,150.72,168.57,132.23,94.41,29.49,130.03,117.22,140.29,104.39,132.51,130.3,115.33,181.84,187.52,141.41,89.99,,,27,965,34,27.33,
06.12.21 12:23:50,36.1,128.65,149.87,137.5,166.82,177.68,207.95,56.2,150.15,167.99,131.96,92.59,27.84,129.2,115.6,138.34,103.6,132.23,129.48,113.99,181.54,186.62,141.13,88.18,,,27,965,34,27.33,
06.12.21 12:24:05,36.35,124.55,148.73,136.39,165.95,177.68,207.64,54.97,149.87,167.7,131.41,91.29,28.78,128.38,114.53,137.5,102.01,132.23,127.28,111.58,181.24,186.92,141.41,86.64,,,27,965,34,27.35,
06.12.21 12:24:20,36.6,120.74,147.04,135.28,165.95,176.2,207.64,53.75,149.02,166.82,130.58,89.48,27.6,127.28,113.18,135.56,100.7,131.13,125.64,110.51,181.24,187.52,139.18,85.35,,,27,965,34,27.33,
06.12.21 12:24:35,36.85,118.3,145.91,133.06,165.08,174.43,207.33,53.5,148.73,166.82,129.75,87.41,28.31,125.91,111.04,134.73,98.59,130.3,124.27,108.37,181.24,187.22,135.28,83.55,,,27,965,34,27.33,
06.12.21 12:24:50,37.1,116.68,144.78,132.79,165.08,172.96,207.95,51.79,148.73,167.11,129.48,86.64,27.84,125.09,110.24,133.89,98.07,129.75,120.19,107.04,181.84,187.82,133.89,82.53,,,27,965,34,27.33,
06.12.21 12:25:05,37.35,117.76,143.38,130.86,163.92,170.62,207.95,49.85,151,167.11,128.38,85.09,28.55,123.73,108.64,132.23,96.76,128.11,123.46,105.18,181.54,187.82,130.86,81.51,,,27,965,34,27.35,
06.12.21 12:25:20,37.6,116.95,141.41,128.65,163.34,168.86,207.64,48.14,148.17,166.24,127.01,82.27,27.37,121.28,106.51,130.86,94.67,126.19,121.55,102.54,181.24,187.82,130.86,79.98,,,27,965,34,27.35,
06.12.21 12:25:35,37.85,112.91,140.29,127.01,162.18,167.4,207.33,46.69,146.76,165.66,125.37,80.74,29.02,119.38,104.39,130.3,93.37,124.55,116.41,100.43,180.35,187.22,126.46,78.96,,,27,965,34,27.33,
