Measurement Name :,20210617_Pairs_27C,,Generated On :,"17/06/2021, 12:24:49",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,
17.06.21 12:10:08,51.55,225.51,200.25,142.53,227.42,205.47,215.42,211.36,222.03,217.93,211.05,188.12,225.51,180.35,183.92,203.01,216.36,201.17,207.64,186.02,216.04,201.17,219.5,219.19,,27,965,34,28.81,
17.06.21 12:10:23,51.8,225.83,201.48,141.41,227.1,205.47,215.42,211.98,222.03,217.93,209.81,187.82,225.51,179.75,183.92,202.09,216.36,201.17,208.26,185.42,216.04,200.86,219.5,218.87,,27,965,34,28.8,
17.06.21 12:10:38,52.05,225.51,201.48,140.85,227.1,205.47,215.11,211.36,221.71,217.61,208.88,188.12,225.51,180.35,183.33,200.56,216.04,200.25,207.64,183.92,216.36,200.56,219.5,218.87,,27,965,34,28.77,
17.06.21 12:10:53,52.3,225.51,199.03,140.57,226.79,204.55,214.79,211.36,222.34,217.3,208.57,187.52,225.19,179.16,183.62,199.94,215.73,200.25,207.64,183.62,216.04,200.25,218.87,218.24,,27,965,34,28.74,
17.06.21 12:11:08,52.55,226.15,198.42,139.73,227.1,205.17,215.11,211.36,222.34,217.93,208.57,188.12,225.51,179.46,183.62,199.33,216.36,200.25,207.64,184.82,215.73,200.25,219.19,219.19,,27,965,34,28.74,
17.06.21 12:11:23,52.8,225.51,199.64,139.73,226.79,203.63,215.11,211.36,222.03,216.99,208.57,187.22,225.51,179.16,183.03,198.11,215.73,199.64,207.64,184.22,215.73,199.94,218.56,218.56,,27,965,34,28.74,
17.06.21 12:11:38,53.05,225.51,198.72,138.62,226.47,204.55,214.79,209.81,222.03,216.67,208.88,187.22,225.19,178.86,183.33,198.11,215.42,199.03,207.02,183.92,216.04,199.64,218.87,218.56,,27,965,34,28.71,
17.06.21 12:11:53,53.3,225.19,197.81,138.34,226.47,204.55,214.48,210.43,221.71,216.67,207.95,186.92,224.56,178.57,182.43,196.89,214.79,198.42,206.71,182.43,215.42,199.64,217.93,218.24,,27,965,34,28.7,
17.06.21 12:12:08,53.55,224.56,196.89,138.06,226.47,205.78,214.48,210.74,222.03,216.99,208.57,187.22,224.88,178.86,182.73,196.89,214.79,198.42,206.71,182.43,215.73,199.94,218.56,218.24,,27,965,34,28.7,
17.06.21 12:12:23,53.8,225.19,198.42,137.5,226.15,205.78,214.79,210.12,221.39,217.3,208.26,186.92,224.88,178.27,183.33,196.59,215.11,198.11,207.02,181.24,215.73,200.56,218.87,217.93,,27,965,34,28.67,
17.06.21 12:12:38,54.05,225.51,198.42,137.78,226.79,204.55,214.17,210.74,221.39,216.99,207.95,187.22,224.88,178.27,183.03,198.11,215.42,197.81,207.02,181.54,215.73,200.56,218.56,218.24,,27,965,34,28.67,
17.06.21 12:12:53,54.3,224.88,196.59,136.67,226.15,205.78,214.79,210.74,221.39,216.36,208.26,186.92,224.88,178.27,182.13,196.59,215.42,197.2,206.71,181.24,215.73,200.25,218.56,218.24,,27,965,34,28.64,
17.06.21 12:13:08,54.55,225.51,193.55,136.11,225.83,206.09,215.11,209.19,221.71,216.67,208.26,186.92,224.88,177.68,182.73,196.59,215.11,196.89,207.02,181.24,215.42,200.25,218.56,218.24,,27,965,34,28.64,
17.06.21 12:13:23,54.8,225.19,194.16,135.84,226.15,203.93,214.17,209.81,221.08,216.36,208.26,185.72,224.56,177.98,181.84,197.5,215.42,196.59,207.95,180.35,215.42,200.86,218.56,217.61,,27,965,34,28.63,
17.06.21 12:13:38,55.05,225.51,194.16,135.84,226.47,203.32,215.11,210.12,222.03,216.67,208.57,186.32,224.88,177.98,181.84,196.89,215.42,196.59,207.64,180.94,215.42,200.56,218.87,218.24,,27,965,34,28.63,
17.06.21 12:13:53,55.3,225.19,196.28,135.56,225.19,202.09,213.85,209.81,221.39,216.04,207.33,185.72,224.24,177.68,181.84,196.89,214.79,196.28,207.02,180.35,215.42,199.94,218.56,218.24,,27,965,34,28.61,
17.06.21 12:14:08,55.55,224.88,196.59,135.28,225.51,202.09,214.17,209.19,221.71,216.36,206.71,185.42,224.56,176.2,181.54,195.37,215.11,195.98,207.33,180.05,215.42,199.33,218.24,217.61,,27,965,34,28.6,
17.06.21 12:14:23,55.8,224.56,194.76,134.17,225.83,202.4,214.48,209.19,220.45,215.73,206.71,184.22,224.24,177.09,181.24,195.37,215.11,195.67,205.78,179.75,215.42,198.72,218.24,217.61,,27,965,34,28.6,
17.06.21 12:14:38,56.05,225.19,192.04,133.89,226.15,200.86,213.85,208.88,221.08,215.73,207.02,184.52,224.56,177.09,180.94,195.07,214.48,195.07,205.47,179.46,214.48,199.03,218.24,217.3,,27,965,34,28.58,
17.06.21 12:14:53,56.3,224.56,193.55,133.62,226.15,200.25,214.17,209.81,221.39,215.73,206.71,184.22,224.56,177.09,180.94,193.85,214.79,195.07,205.78,179.75,215.11,198.42,217.93,217.61,,27,965,34,28.56,
17.06.21 12:15:08,56.55,224.56,194.16,131.96,226.47,199.64,213.54,208.88,221.39,216.04,207.02,184.52,224.24,176.79,180.65,193.25,214.79,195.37,205.47,179.16,214.79,198.42,218.56,216.99,,27,965,34,28.56,
17.06.21 12:15:23,56.8,224.56,194.46,132.23,225.51,200.56,214.48,209.19,221.08,215.42,206.09,183.62,224.24,175.91,180.94,192.94,214.48,195.67,205.47,178.57,214.79,198.42,217.93,217.61,,27,965,34,28.55,
17.06.21 12:15:38,57.05,224.56,192.34,132.51,225.19,198.72,212.92,209.19,220.76,215.42,205.78,183.92,223.29,175.61,180.05,192.64,214.48,195.98,205.17,177.98,214.79,197.5,217.61,216.67,,27,965,34,28.53,
17.06.21 12:15:53,57.3,224.88,192.34,132.23,225.51,198.42,213.85,208.57,221.39,216.04,205.47,184.22,223.93,175.91,180.65,191.73,215.11,195.98,205.78,178.27,215.11,197.5,217.93,217.61,,27,965,34,28.53,
17.06.21 12:16:08,57.55,224.24,190.83,131.41,225.19,198.42,213.23,207.95,220.76,215.73,205.17,183.62,223.61,175.61,180.05,192.64,213.85,195.67,204.86,177.98,214.48,197.5,217.3,216.67,,27,965,34,28.53,
17.06.21 12:16:23,57.8,223.93,189.92,129.75,225.19,198.11,213.54,207.64,221.08,215.11,205.17,183.33,223.29,175.02,180.35,192.34,214.17,195.67,204.86,177.38,214.79,197.2,217.61,216.99,,27,965,34,28.49,
17.06.21 12:16:38,58.05,224.88,191.13,130.03,225.19,198.11,212.92,208.57,221.08,216.04,204.86,182.73,223.93,175.32,180.05,191.43,214.17,195.67,204.86,178.27,214.79,196.89,217.93,216.99,,27,965,34,28.49,
17.06.21 12:16:53,58.3,224.56,190.53,129.75,225.19,197.81,212.92,209.19,221.08,216.04,204.55,183.03,223.61,175.61,179.75,192.04,214.17,195.98,205.47,177.68,214.79,197.2,217.61,217.61,,27,965,34,28.49,
17.06.21 12:17:08,58.55,224.88,190.53,129.48,225.51,198.11,213.85,208.88,220.76,215.42,204.86,182.13,223.93,175.02,179.46,191.13,214.17,195.67,205.47,177.09,214.79,197.2,217.61,216.99,,27,965,34,28.48,
17.06.21 12:17:23,58.8,223.61,190.83,128.93,224.24,198.11,212.61,208.26,220.13,215.11,203.63,181.54,223.29,174.14,179.16,189.62,213.85,195.37,204.24,176.2,214.17,196.89,216.99,216.67,,27,965,34,28.48,
17.06.21 12:17:38,59.05,223.93,191.13,128.38,224.88,198.42,212.29,208.57,220.76,215.42,203.93,183.03,223.61,173.84,178.86,189.02,213.23,195.07,204.55,175.61,214.48,197.5,217.61,216.36,,27,965,34,28.46,
17.06.21 12:17:53,59.3,223.93,191.73,127.01,225.19,197.81,212.92,208.57,220.45,215.11,204.24,182.73,223.61,173.84,178.86,188.12,213.85,195.37,204.86,175.32,214.48,197.5,217.93,216.99,,27,965,34,28.46,
17.06.21 12:18:08,59.55,223.61,191.73,127.28,224.56,198.11,212.92,208.57,220.45,214.79,204.86,182.73,223.29,172.38,177.98,188.72,214.17,195.07,204.86,175.32,214.48,197.81,217.93,216.67,,27,965,34,28.45,
17.06.21 12:18:23,59.8,224.24,189.62,127.01,224.24,197.5,212.29,207.95,220.13,214.79,204.86,182.13,222.97,172.38,177.68,187.52,213.54,194.76,204.55,174.43,214.48,197.2,217.61,216.67,,27,965,34,28.45,
17.06.21 12:18:38,60.05,224.56,190.83,126.46,224.88,196.89,213.23,208.57,220.76,214.79,204.86,182.43,223.61,172.67,176.79,186.92,214.48,194.76,203.93,174.73,214.48,197.5,217.3,216.99,,27,965,34,28.44,
17.06.21 12:18:53,60.3,223.93,190.83,125.64,224.24,197.81,212.92,207.95,220.45,214.79,204.55,182.43,223.29,171.79,176.5,187.52,213.54,194.46,203.63,173.55,213.85,197.5,216.99,216.99,,27,965,34,28.42,
17.06.21 12:19:08,60.55,223.61,191.43,125.64,224.24,197.5,212.29,207.33,219.82,214.48,204.86,182.43,222.97,171.79,176.2,188.12,213.85,194.16,204.24,173.26,214.17,197.5,217.3,216.36,,27,965,34,28.42,
17.06.21 12:19:23,60.8,223.61,188.72,124.82,225.83,197.5,212.92,207.95,220.45,215.11,205.17,182.73,223.29,172.08,175.91,187.52,213.85,194.46,203.63,172.96,214.17,197.5,217.3,216.67,,27,965,34,28.41,
17.06.21 12:19:38,61.05,223.93,189.02,124.55,224.88,199.94,212.61,207.95,220.13,214.48,204.55,182.43,223.61,171.5,175.32,187.82,213.54,194.16,203.63,172.67,214.48,197.2,217.61,216.04,,27,965,34,28.39,
17.06.21 12:19:53,61.3,223.29,187.22,123.73,224.88,197.5,212.92,207.02,220.13,214.79,205.17,181.54,223.61,171.2,175.61,186.32,213.85,193.85,203.63,172.38,214.17,197.2,216.99,216.67,,27,965,34,28.39,
17.06.21 12:20:08,61.55,223.93,187.82,123.73,224.56,197.5,212.92,207.95,220.45,214.48,205.47,180.65,223.29,171.2,175.61,186.62,213.85,193.85,203.63,172.67,213.85,196.89,217.61,216.36,,27,965,34,28.38,
17.06.21 12:20:23,61.8,223.61,188.12,123.46,223.93,197.5,211.36,207.64,220.13,214.17,205.17,180.94,222.97,171.2,174.73,184.52,213.54,193.55,204.24,172.38,213.85,196.59,216.99,216.04,,27,965,34,28.36,
17.06.21 12:20:38,62.05,223.93,186.92,122.91,225.19,197.5,211.98,207.33,219.82,213.23,204.86,181.24,222.66,170.91,174.43,183.33,213.85,193.55,204.24,171.2,213.23,195.98,216.99,216.04,,27,965,34,28.36,
17.06.21 12:20:53,62.3,222.97,187.22,121.82,223.61,195.98,211.05,206.71,219.82,213.85,204.24,181.24,222.66,170.32,174.73,184.22,213.54,193.85,205.17,170.91,213.85,195.98,216.99,216.04,,27,965,34,28.35,
17.06.21 12:21:08,62.55,222.97,188.42,121.55,223.93,196.28,211.67,206.71,218.56,213.85,204.55,181.54,222.66,170.32,174.14,183.33,213.23,193.25,204.55,170.62,213.85,196.28,216.67,216.36,,27,965,34,28.35,
17.06.21 12:21:23,62.8,223.29,188.12,121.82,224.56,195.37,211.05,206.4,219.5,214.17,204.55,182.13,222.66,170.03,174.14,183.92,213.54,193.25,204.86,170.03,213.85,196.28,216.36,216.36,,27,965,34,28.34,
17.06.21 12:21:38,63.05,223.29,187.22,121.01,223.29,196.28,211.67,207.02,219.5,213.85,204.24,181.84,222.03,169.74,174.14,182.73,212.92,193.25,203.93,169.15,213.54,195.98,216.67,215.73,,27,965,34,28.33,
17.06.21 12:21:53,63.3,223.29,188.42,121.28,223.61,197.2,210.74,207.33,219.82,213.85,204.55,181.84,222.66,169.45,175.02,182.73,213.23,192.64,204.55,169.74,213.54,195.98,216.67,215.73,,27,965,34,28.34,
17.06.21 12:22:08,63.55,223.29,187.52,121.01,224.56,198.11,212.29,207.64,220.45,214.17,204.55,181.84,222.66,169.74,174.73,183.03,213.23,193.25,204.24,170.32,213.85,196.28,216.67,216.36,,27,965,34,28.31,
17.06.21 12:22:23,63.8,223.61,186.32,120.19,223.61,197.81,211.98,207.02,218.87,213.54,204.24,182.13,222.97,169.45,175.02,182.43,213.85,192.94,203.63,168.86,213.85,196.59,216.99,216.36,,27,965,34,28.31,
17.06.21 12:22:38,64.05,222.66,185.12,119.38,223.61,199.94,211.05,206.4,218.56,212.92,203.93,181.54,222.34,168.28,174.43,180.94,212.29,192.34,202.7,168.57,213.23,195.98,216.36,215.73,,27,965,34,28.31,
17.06.21 12:22:53,64.3,222.66,185.42,119.65,223.29,198.11,211.36,206.4,219.19,213.54,203.63,181.54,222.03,168.86,174.73,180.05,213.23,192.94,202.7,168.57,213.23,196.59,216.67,216.36,,27,965,34,28.31,
17.06.21 12:23:08,64.55,223.61,185.12,119.38,223.93,195.37,211.98,207.02,219.82,213.23,204.24,180.94,222.66,168.86,174.43,180.65,213.23,192.64,204.24,167.11,213.54,196.28,216.67,216.04,,27,965,34,28.3,
17.06.21 12:23:23,64.8,222.66,186.32,119.11,223.29,196.59,211.36,206.71,218.56,212.61,203.93,180.65,222.03,167.99,174.14,180.05,212.92,191.73,202.4,166.24,213.23,195.37,216.36,215.42,,27,965,34,28.3,
17.06.21 12:23:38,65.05,222.97,185.12,118.84,224.24,197.81,211.36,207.33,219.82,213.54,203.93,181.24,222.03,167.7,174.43,180.35,212.61,192.04,203.32,165.66,213.54,195.37,216.36,,,27,965,34,28.28,
