Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,C6,D6,,Tm [¡C],p [mbar],Salinity [g/1000g],T_internal [¡C],Error
16.06.21 16:18:35,25.32,230.09,189.43,224.67,224.37,196.26,206.94,162.58,216.33,238.62,133.51,179.88,215.45,240.46,220.49,182.67,215.74,206.07,220.49,244.47,230.39,214.27,200.85,179.6,,30,965,34,32.33,965D6-(E1);
16.06.21 16:18:50,25.57,226.17,178.49,227.68,215.45,211.91,191.13,172.13,218.7,222.58,136.1,177.1,209.28,208.98,243.54,203.17,199.13,231.91,233.73,263.01,219,224.37,218.11,157.73,,30,965,34,32.33,965D6-(E1);
16.06.21 16:19:05,25.82,242,194.54,227.98,223.47,195.69,200.57,154.51,229.79,226.77,120.5,191.98,207.52,211.03,216.92,202.59,206.07,221.38,239.23,272.97,201.72,214.86,213.09,151.58,,30,965,34,32.35,965D6-(E1);
16.06.21 16:19:20,26.07,214.56,175.72,210.45,215.74,181,193.97,151.58,224.07,202.01,118.49,165.02,193.97,214.86,206.07,216.92,186.89,207.52,205.49,240.46,224.37,206.94,218.41,155.58,,30,965,34,32.36,965D6-(E1);
16.06.21 16:19:35,26.32,230.7,194.83,223.47,216.92,195.97,212.79,164.21,223.47,218.7,141.04,169.39,216.92,232.82,236.48,209.28,209.28,209.57,218.11,238.01,238.31,208.69,188.01,150.78,,30,965,34,32.39,965D6-(E1);
16.06.21 16:19:50,26.57,217.52,189.43,206.07,216.33,181.55,209.28,159.88,222.58,200.85,122.27,167.47,210.74,198.84,198.26,192.55,192.83,213.09,191.7,254.14,208.69,206.65,191.98,157.99,,30,965,34,32.39,965D6-(E1);
16.06.21 16:20:05,26.82,237.09,174.61,226.17,212.79,191.41,212.21,147.08,221.98,202.01,141.3,161.5,223.47,235.25,213.97,208.98,199.13,222.87,217.52,270.06,214.56,209.28,231,160.42,,30,965,34,32.4,965D6-(E1);
16.06.21 16:20:20,27.07,205.2,184.07,210.45,204.91,195.11,186.89,163.93,206.65,194.54,120,189.71,199.7,197.12,210.15,199.99,197.98,211.62,219,232.82,190.56,211.03,178.77,146.81,,30,965,34,32.4,965D6-(E1);
16.06.21 16:20:35,27.32,232.52,184.07,219.6,215.74,199.41,211.03,150.25,238.31,202.59,113.48,181.55,193.97,225.27,190.84,192.55,223.17,208.69,221.98,261.1,225.57,217.22,197.12,145.5,,30,965,34,32.43,965D6-(E1);
16.06.21 16:20:50,27.57,228.28,188.3,211.62,201.72,180.16,197.4,143.66,230.39,205.2,117.73,177.38,196.26,195.11,217.52,211.03,180.16,175.44,199.13,237.09,191.98,214.27,215.74,149.72,,30,965,34,32.44,965D6-(E1);
16.06.21 16:21:05,27.82,212.21,179.05,209.28,206.94,189.14,202.01,143.92,213.68,230.39,110.74,153.44,204.62,187.17,208.11,220.19,189.99,188.01,224.97,242.93,199.7,214.56,196.83,160.15,,30,965,34,32.46,965D6-(E1);
16.06.21 16:21:20,28.07,242.62,201.14,235.86,216.33,210.74,190.84,151.05,225.27,224.37,133.77,182.95,206.36,201.72,225.57,215.45,185.48,233.12,235.86,248.2,199.41,227.07,169.66,173.78,,30,965,34,32.47,965D6-(E1);
16.06.21 16:21:35,28.32,224.97,182.67,215.74,203.17,167.74,190.28,151.31,219.6,193.97,125.06,159.34,204.33,186.89,183.51,188.58,168.84,208.98,225.87,243.24,197.4,206.94,201.14,150.25,,30,965,34,32.49,965D6-(E1);
16.06.21 16:21:50,28.57,202.88,172.96,211.33,205.78,199.41,193.69,145.23,213.38,227.07,121.77,166.93,205.49,181.27,200.28,189.43,200.57,197.98,202.88,247.26,190.28,199.99,217.81,149.46,,30,965,34,32.5,965D6-(E1);
16.06.21 16:22:05,28.82,228.58,195.69,230.39,217.52,203.46,206.07,159.07,234.64,202.3,120.76,191.7,202.59,174.33,202.59,216.92,196.83,206.65,204.04,242,224.07,213.97,237.7,155.58,,30,965,34,32.51,965D6-(E1);
16.06.21 16:22:20,29.07,217.81,194.83,219.89,212.21,203.17,205.49,155.58,222.87,230.09,122.78,177.1,225.57,204.91,213.09,184.07,189.99,214.56,220.79,263.01,218.7,202.3,181.55,146.81,,30,965,34,32.51,965D6-(E1);
16.06.21 16:22:35,29.32,234.34,191.13,218.11,209.28,195.4,216.33,154.24,214.27,186.89,111.24,169.11,206.36,190.28,221.68,199.7,210.15,213.09,225.87,230.7,218.7,227.68,194.26,156.65,,30,965,34,32.54,965D6-(E1);
16.06.21 16:22:50,29.57,215.15,175.72,216.04,206.65,191.41,187.17,148.13,219,216.33,121.26,168.29,201.14,181.83,211.33,194.83,197.4,217.52,192.55,235.25,210.45,220.49,210.15,146.81,,30,965,34,32.54,965D6-(E1);
16.06.21 16:23:05,29.82,229.18,177.38,212.5,209.57,205.78,200.57,158.26,216.63,213.97,119.49,180.16,222.28,222.28,238.92,207.82,191.7,219.89,227.37,252.26,221.68,207.52,184.64,141.04,,30,965,34,32.55,965D6-(E1);
16.06.21 16:23:20,30.07,225.87,197.69,217.52,219.3,196.54,210.45,144.18,229.79,221.38,114.48,182.11,217.81,194.83,210.15,218.11,191.98,198.26,219.89,269.74,223.47,227.37,215.45,148.4,,30,965,34,32.57,965D6-(E1);
16.06.21 16:23:35,30.32,217.81,180.16,208.69,208.98,177.38,201.72,156.65,216.04,203.17,115.98,174.33,216.63,171.3,193.4,203.46,202.3,229.79,210.45,262.37,215.74,217.52,194.83,149.99,,30,965,34,32.58,965D6-(E1);
16.06.21 16:23:50,30.57,225.27,177.1,214.86,213.38,174.06,203.17,143.4,212.79,197.69,114.23,175.44,204.33,197.98,206.07,212.79,197.12,200.85,199.7,233.73,187.45,215.15,201.43,138.43,,30,965,34,32.6,965D6-(E1);
16.06.21 16:24:05,30.82,218.11,196.83,230.09,226.77,188.86,200.28,149.99,219.89,203.17,102.12,180.72,208.98,220.79,243.85,195.69,196.83,210.15,214.86,259.83,219.89,210.45,211.03,148.93,,30,965,34,32.61,965D6-(E1);
16.06.21 16:24:20,31.07,218.7,183.23,214.27,213.09,200.85,195.97,149.19,227.98,238.92,127.1,180.44,232.21,187.73,217.81,191.7,184.64,199.41,228.88,243.85,216.63,199.7,221.68,149.19,,30,965,34,32.61,965D6-(E1);
16.06.21 16:24:35,31.32,208.69,182.39,220.19,220.49,204.33,201.14,144.18,218.7,205.49,142.87,179.6,211.33,199.13,203.46,214.27,188.86,204.04,189.14,239.23,229.49,229.49,197.12,139.21,,30,965,34,32.63,965D6-(E1);
16.06.21 16:24:50,31.57,214.86,167.74,213.68,201.43,166.65,197.69,138.43,211.62,209.57,119.49,168.29,203.46,188.01,213.38,193.97,189.99,181.27,185.2,238.92,198.84,191.98,192.83,157.73,,30,965,34,32.65,965D6-(E1);
16.06.21 16:25:05,31.82,228.58,182.67,202.59,207.52,189.71,195.69,143.13,225.27,203.17,130.17,168.56,210.74,156.65,203.75,180.72,177.38,191.98,208.11,237.39,206.94,202.3,227.98,140.78,,30,965,34,32.65,965D6-(E1);
16.06.21 16:25:20,32.07,215.74,175.16,226.47,221.68,205.78,196.26,161.23,219.89,231.91,122.53,160.96,205.78,208.4,243.85,203.46,206.36,215.74,200.57,269.74,203.17,222.28,197.98,151.05,,30,965,34,32.65,965D6-(E1);
16.06.21 16:25:35,32.32,219.89,166.93,216.63,204.91,181.55,201.43,144.97,205.49,208.11,97.97,160.96,199.7,185.48,219.6,212.79,188.01,202.01,206.94,219.3,214.27,219.89,196.26,139.21,,30,965,34,32.66,965D6-(E1);
16.06.21 16:25:50,32.57,226.47,184.35,216.63,220.79,189.43,201.14,157.19,228.88,210.74,136.62,172.68,216.33,182.95,215.45,193.69,199.13,195.4,197.69,238.92,201.43,229.79,210.74,153.98,,30,965,34,32.68,965D6-(E1);
16.06.21 16:26:05,32.82,222.87,176.27,213.97,209.28,186.89,203.17,147.61,229.79,211.33,112.48,171.85,207.52,152.11,220.19,192.26,181.55,216.04,189.14,253.2,208.69,221.98,201.14,142.87,,30,965,34,32.69,965D6-(E1);
16.06.21 16:26:20,33.07,219.3,167.2,213.97,207.23,183.23,197.4,147.34,219,216.04,109.25,182.11,204.04,201.14,213.09,190.56,198.84,216.04,226.47,264.29,205.49,211.62,194.54,155.85,,30,965,34,32.71,965D6-(E1);
16.06.21 16:26:35,33.32,224.07,170.48,203.17,204.04,188.3,170.76,140.52,211.91,201.72,112.73,158.53,212.79,177.1,223.47,196.54,174.06,229.49,182.11,239.85,220.19,199.99,199.99,132.48,,30,965,34,32.72,965D6-(E1);
16.06.21 16:26:50,33.57,226.17,181.83,212.21,210.74,174.33,195.69,138.43,228.58,208.69,81.21,172.4,200.85,180.72,206.65,198.26,205.78,208.11,197.4,242.93,219.89,204.91,200.85,145.76,,30,965,34,32.72,965D6-(E1);
16.06.21 16:27:05,33.82,218.11,173.51,229.18,214.27,208.98,192.26,154.24,221.98,205.49,109.01,175.44,204.04,153.98,215.45,206.65,172.68,229.18,192.83,230.09,217.81,199.41,213.09,142.87,,30,965,34,32.74,965D6-(E1);
16.06.21 16:27:20,34.07,226.77,176.82,212.21,216.04,188.3,212.21,140,225.87,176.82,115.73,176.82,198.55,205.78,225.27,205.49,169.11,211.03,186.6,214.86,211.91,219,191.98,151.85,,30,965,34,32.75,965D6-(E1);
16.06.21 16:27:35,34.32,221.68,179.32,221.38,227.68,194.54,202.3,139.48,214.27,215.15,121.77,181.55,217.52,196.54,229.49,206.36,206.65,210.15,230.7,262.69,213.38,211.03,206.07,156.12,,30,965,34,32.76,965D6-(E1);
16.06.21 16:27:50,34.57,230.09,169.39,221.38,217.22,219.3,200.85,147.08,233.12,211.91,135.84,177.93,222.58,188.86,238.92,211.03,171.03,222.28,219.3,237.7,220.19,228.88,191.41,139.48,,30,965,34,32.78,965D6-(E1);
16.06.21 16:28:05,34.82,219.89,174.33,221.68,217.22,208.11,205.78,147.08,231.61,200.85,94.34,168.02,205.2,190.28,225.27,192.26,198.55,219.3,200.28,239.23,219.89,221.68,205.2,154.24,,30,965,34,32.79,965D6-(E1);
16.06.21 16:28:20,35.07,221.08,176.27,220.19,221.38,186.32,184.92,136.1,236.17,212.5,101.14,174.06,205.78,181.27,227.37,198.26,188.01,203.46,223.47,245.4,215.15,214.27,189.71,161.23,,30,965,34,32.79,965D6-(E1);
16.06.21 16:28:35,35.32,223.47,163.93,209.57,219.89,179.05,209.86,143.66,219.6,196.83,108.27,163.12,211.62,206.94,200.57,185.2,197.4,207.52,218.11,231.3,206.07,221.98,179.6,152.38,,30,965,34,32.82,965D6-(E1);
16.06.21 16:28:50,35.57,213.97,185.48,210.45,216.63,175.99,197.4,137.14,218.11,236.78,115.98,175.44,216.33,162.04,222.28,204.33,186.32,184.92,197.12,259.83,213.97,210.15,166.93,139.74,,30,965,34,32.83,965D6-(E1);
16.06.21 16:29:05,35.82,210.45,175.16,223.17,204.04,206.07,202.01,141.3,225.57,219.3,110,192.83,200.28,182.67,216.33,207.52,185.2,205.2,197.98,227.68,207.82,223.17,211.33,149.19,,30,965,34,32.83,965D6-(E1);
16.06.21 16:29:20,36.07,235.25,177.66,228.58,213.68,195.11,216.63,135.06,233.73,200.28,104.32,189.14,217.52,175.16,226.77,214.86,173.51,206.07,214.27,248.82,217.81,208.4,215.15,148.4,,30,965,34,32.83,965D6-(E1);
16.06.21 16:29:35,36.32,220.79,168.29,220.19,217.22,182.39,218.7,141.56,223.17,201.72,102.61,166.93,204.33,197.12,215.74,210.15,189.71,210.15,184.64,245.09,217.22,207.82,192.55,136.1,,30,965,34,32.85,965D6-(E1);
16.06.21 16:29:50,36.57,225.87,171.3,210.15,212.5,189.43,195.97,146.55,215.45,211.62,100.9,174.61,205.78,159.88,220.79,194.26,202.01,197.98,208.11,259.83,236.78,220.49,200.28,129.14,,30,965,34,32.86,965D6-(E1);
16.06.21 16:30:05,36.82,219.6,166.65,222.58,216.63,200.85,199.7,140.78,227.37,219.89,100.16,194.26,223.47,175.44,207.23,224.37,189.99,191.98,213.09,272.65,223.47,210.15,215.74,139.21,,30,965,34,32.88,965D6-(E1);
16.06.21 16:30:20,37.07,237.09,174.61,219.89,221.68,202.59,206.36,136.88,216.04,213.09,118.99,181.83,211.62,189.14,221.38,186.89,201.43,201.72,223.77,246.95,215.45,215.74,181.83,159.88,,30,965,34,32.88,965D6-(E1);
16.06.21 16:30:35,37.32,228.58,169.93,212.5,221.08,179.88,193.12,144.18,223.17,194.83,101.38,173.78,212.5,194.54,204.33,200.85,176.27,210.45,202.59,237.39,219.89,208.69,189.99,151.05,,30,965,34,32.9,965D6-(E1);
16.06.21 16:30:50,37.57,220.79,155.85,205.49,212.79,169.11,166.11,114.48,219.89,188.86,108.02,171.85,196.26,160.42,200.28,187.45,181.27,189.99,191.13,205.2,229.49,192.26,184.92,129.66,,30,965,34,32.9,965D6-(E1);
16.06.21 16:31:05,37.82,238.01,177.1,221.08,212.79,179.6,206.07,133.77,225.57,212.5,85.47,174.33,207.82,183.23,242,220.49,186.04,186.6,199.99,260.15,206.94,211.91,219.6,142.09,,30,965,34,32.91,965D6-(E1);
16.06.21 16:31:20,38.07,224.37,176.27,222.87,229.49,218.41,212.5,143.13,213.38,225.87,108.27,174.33,210.74,187.45,215.74,198.55,192.26,214.56,229.49,235.25,213.97,213.97,204.04,140.78,,30,965,34,32.91,965D6-(E1);
16.06.21 16:31:35,38.32,210.45,171.3,214.86,213.09,186.32,197.69,126.34,224.07,217.52,91.93,161.23,215.45,181.27,197.12,187.45,159.61,186.32,192.83,243.54,204.91,194.54,191.13,129.91,,30,965,34,32.94,965D6-(E1);
16.06.21 16:31:50,38.57,211.33,171.58,219.89,213.97,174.89,197.12,137.65,232.52,206.36,82.39,175.72,217.52,175.16,226.47,207.52,174.61,202.01,185.48,273.3,242,209.28,183.51,141.56,,30,965,34,32.96,965D6-(E1);
16.06.21 16:32:05,38.82,244.78,178.21,227.07,215.74,209.86,206.07,139.21,227.98,199.13,102.61,169.11,224.37,177.66,215.45,207.52,195.11,222.28,215.15,265.57,247.26,230.39,230.7,162.31,,30,965,34,32.97,965D6-(E1);
16.06.21 16:32:20,39.07,208.69,168.84,213.97,220.49,189.43,188.3,130.43,230.7,255.4,75.33,176.27,208.69,164.48,216.04,203.75,182.67,228.88,205.2,262.69,236.17,203.75,206.07,125.06,,30,965,34,32.97,965D6-(E1);
16.06.21 16:32:35,39.32,231.61,172.96,221.98,211.91,189.43,193.69,141.82,231.91,206.94,95.79,153.18,221.08,169.93,239.85,211.91,198.84,210.45,199.7,253.83,229.79,211.91,220.79,149.99,,30,965,34,32.97,965D6-(E1);
16.06.21 16:32:50,39.57,228.58,181,205.49,210.45,191.7,171.85,138.43,222.87,209.57,106.54,166.93,219,174.61,225.57,195.11,188.3,208.11,214.27,241.38,204.91,208.98,184.92,140.52,,30,965,34,32.97,965D6-(E1);
16.06.21 16:33:05,39.82,221.08,179.88,215.15,213.09,185.76,203.46,128.38,220.19,231.3,81.68,181.27,206.94,157.99,180.44,202.01,178.77,215.45,182.39,259.19,209.86,215.45,191.98,132.23,,30,965,34,33.01,965D6-(E1);
