Measurement Name :,20210618_Mcap_710_27C_Run2,,Generated On :,"18/06/2021, 19:05:30",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,
18.06.21 18:49:19,51.55,235.44,260.74,249.78,230.3,262.08,251.1,242.9,247.15,218.24,221.08,243.88,223.93,211.05,232.54,252.75,245.84,219.19,216.04,218.24,237.7,217.93,243.88,229.98,,27,965,34,28.45,
18.06.21 18:49:34,51.8,236.08,259.74,248.46,230.3,262.42,250.77,242.25,246.49,216.67,221.08,242.9,222.34,211.98,231.9,252.09,245.18,218.87,215.42,217.3,237.7,216.36,242.57,229.66,,27,965,34,28.44,
18.06.21 18:49:49,52.05,237.05,259.74,248.79,229.98,262.42,249.45,242.57,249.12,217.61,220.76,242.9,221.71,211.67,229.66,252.09,242.25,218.56,215.73,216.36,237.05,214.79,241.59,231.26,,27,965,34,28.42,
18.06.21 18:50:04,52.3,235.12,259.07,246.82,228.7,265.44,250.11,243.55,250.77,216.99,219.19,242.25,218.87,211.36,231.26,251.43,241.92,217.93,215.73,216.67,238.02,214.79,240.62,228.7,,27,965,34,28.42,
18.06.21 18:50:19,52.55,235.12,258.73,248.14,228.06,262.42,250.77,243.88,248.14,217.61,219.82,242.9,218.24,209.81,232.54,251.1,241.27,217.93,215.42,216.36,236.41,215.42,240.29,228.06,,27,965,34,28.39,
18.06.21 18:50:34,52.8,234.47,258.07,247.81,228.06,262.42,248.14,241.59,247.15,216.99,218.56,242.9,216.67,209.81,229.98,251.43,240.62,217.61,215.42,215.42,235.44,214.17,239.32,228.06,,27,965,34,28.39,
18.06.21 18:50:49,53.05,234.47,258.73,247.81,227.74,261.74,247.48,243.88,247.48,216.67,218.56,242.25,216.36,209.5,229.02,251.1,240.29,217.61,215.73,215.11,236.73,213.54,239.64,228.06,,27,965,34,28.39,
18.06.21 18:51:04,53.3,232.86,258.4,248.14,227.74,262.08,246.82,244.86,250.11,217.3,218.24,242.25,215.73,211.05,228.06,251.1,239.97,217.3,215.11,214.79,235.76,213.54,239,226.79,,27,965,34,28.38,
18.06.21 18:51:19,53.55,232.54,258.07,247.48,227.42,259.07,246.17,244.53,249.78,217.3,217.93,241.92,216.67,210.12,226.79,250.44,239.32,216.67,215.73,214.17,233.83,214.17,238.02,227.42,,27,965,34,28.38,
18.06.21 18:51:34,53.8,233.51,258.07,247.15,227.1,256.4,246.49,245.51,247.48,216.67,216.67,241.27,216.99,210.74,225.83,249.78,238.67,216.36,215.11,213.54,231.58,212.29,238.02,227.42,,27,965,34,28.36,
18.06.21 18:51:49,54.05,235.12,258.4,247.15,227.1,257.4,244.86,244.2,249.78,216.36,215.42,241.27,216.99,209.19,225.19,249.45,239.64,215.73,215.73,213.54,231.58,212.29,238.35,227.1,,27,965,34,28.36,
18.06.21 18:52:04,54.3,233.83,257.4,247.15,223.93,257.73,245.51,241.92,249.12,216.67,216.04,241.27,216.36,207.64,225.19,249.45,239.97,216.04,215.11,213.23,231.58,213.54,238.35,226.15,,27,965,34,28.35,
18.06.21 18:52:19,54.55,232.86,257.73,247.81,223.61,260.4,245.51,241.59,248.46,216.67,216.67,240.94,217.3,208.26,225.51,249.12,239.97,215.73,214.79,213.23,232.22,212.29,238.35,225.83,,27,965,34,28.35,
18.06.21 18:52:34,54.8,232.22,258.73,247.48,223.29,258.07,246.82,242.57,249.12,216.99,215.42,239.97,215.11,208.57,225.51,248.46,239.97,214.79,215.42,211.98,231.58,212.61,237.7,225.83,,27,965,34,28.34,
18.06.21 18:52:49,55.05,232.54,259.74,245.84,222.97,256.4,249.45,240.62,249.45,216.36,215.11,238.35,214.79,210.12,226.47,248.46,239.32,214.79,215.42,211.67,229.34,212.29,237.38,226.79,,27,965,34,28.35,
18.06.21 18:53:04,55.3,232.22,260.07,245.18,223.61,254.74,250.44,239.64,249.45,216.67,215.73,239.32,216.04,209.81,226.79,248.79,239.32,214.79,215.42,211.05,229.98,211.98,238.67,227.42,,27,965,34,28.33,
18.06.21 18:53:19,55.55,232.22,257.73,243.88,223.61,254.08,249.78,238.35,247.15,216.36,214.79,237.05,212.61,208.57,226.47,248.14,237.7,214.48,214.79,209.19,229.98,211.05,238.35,227.42,,27,965,34,28.33,
18.06.21 18:53:34,55.8,231.9,259.07,242.9,226.47,251.76,247.81,239.32,243.88,216.99,214.17,237.05,212.92,208.26,224.88,248.14,237.05,214.17,215.42,208.26,230.62,210.12,239,226.15,,27,965,34,28.33,
18.06.21 18:53:49,56.05,233.51,257.73,242.9,225.83,253.08,245.84,239.32,243.88,216.36,213.85,236.73,213.85,207.95,223.61,247.15,237.05,214.48,215.42,208.26,229.34,208.26,238.67,225.83,,27,965,34,28.31,
18.06.21 18:54:04,56.3,233.18,257.73,242.25,225.83,253.74,244.86,238.67,242.9,216.67,212.61,235.76,214.17,206.71,222.34,246.49,236.08,213.54,214.79,206.71,228.06,208.57,239,223.61,,27,965,34,28.31,
18.06.21 18:54:19,56.55,231.26,257.07,242.9,226.15,255.07,244.2,236.73,242.25,216.67,212.92,236.08,214.48,207.33,221.71,246.82,236.73,213.23,214.79,205.78,228.7,209.19,239.64,224.56,,27,965,34,28.3,
18.06.21 18:54:34,56.8,231.58,256.73,241.59,224.24,254.08,243.55,235.76,241.92,216.36,212.92,235.76,215.11,207.33,222.03,246.17,235.76,213.54,215.73,205.17,228.06,209.81,239.97,226.15,,27,965,34,28.28,
18.06.21 18:54:49,57.05,229.98,256.07,240.94,224.88,251.76,245.18,233.51,240.62,215.73,212.92,235.12,213.23,203.93,222.03,244.53,237.05,212.61,214.79,204.55,228.06,208.88,238.67,223.61,,27,965,34,28.31,
18.06.21 18:55:04,57.3,230.94,256.07,240.29,224.24,250.44,243.22,234.79,241.27,216.67,215.42,235.76,212.92,202.7,223.29,245.18,235.44,212.92,215.42,204.86,228.7,209.19,238.02,225.83,,27,965,34,28.28,
18.06.21 18:55:19,57.55,230.62,256.4,240.29,222.97,250.44,240.94,235.44,240.94,216.67,212.92,235.76,212.61,203.32,221.39,244.86,234.79,212.29,215.42,203.93,228.7,207.64,236.41,225.83,,27,965,34,28.28,
18.06.21 18:55:34,57.8,230.62,255.74,239.64,224.56,250.11,241.59,236.73,240.94,215.73,211.05,234.79,211.36,202.09,221.71,243.88,234.79,212.29,215.42,203.32,229.34,206.09,234.47,222.34,,27,965,34,28.27,
18.06.21 18:55:49,58.05,230.3,255.07,238.02,224.56,247.15,241.27,236.41,240.62,216.36,211.05,235.44,211.36,201.78,221.71,242.9,234.15,211.67,214.79,203.01,228.7,205.47,233.83,222.66,,27,965,34,28.27,
18.06.21 18:56:04,58.3,230.62,254.74,239.32,222.03,245.18,241.59,235.44,240.29,216.04,209.81,234.47,211.36,201.17,221.71,243.22,234.15,210.74,214.79,203.93,227.74,205.17,233.18,221.39,,27,965,34,28.28,
18.06.21 18:56:19,58.55,230.3,255.4,238.67,222.66,242.9,240.94,236.08,240.94,215.42,210.43,234.47,210.74,200.25,221.39,242.25,234.15,210.43,214.48,204.24,227.74,205.47,232.54,221.39,,27,965,34,28.25,
18.06.21 18:56:34,58.8,230.3,255.74,238.67,221.08,243.55,241.59,236.08,240.94,216.04,211.05,235.12,210.12,201.78,220.76,242.25,234.47,210.74,214.79,203.93,228.38,206.4,232.86,221.08,,27,965,34,28.24,
18.06.21 18:56:49,59.05,229.98,255.4,237.05,221.71,243.55,240.94,235.12,239.97,215.42,211.05,233.83,210.43,199.03,219.19,242.25,233.51,209.81,214.17,201.78,226.79,206.09,231.26,220.13,,27,965,34,28.24,
18.06.21 18:57:04,59.3,229.34,254.41,237.7,221.71,242.57,241.92,236.73,239,215.73,209.81,233.51,209.5,198.11,217.61,241.59,234.79,208.88,214.17,200.86,225.83,204.55,229.66,220.13,,27,965,34,28.24,
18.06.21 18:57:19,59.55,229.02,254.41,238.02,220.76,241.92,241.27,237.38,239,215.42,208.88,233.18,209.5,197.81,217.3,241.92,234.79,208.57,214.48,198.72,224.88,204.55,228.38,218.56,,27,965,34,28.24,
18.06.21 18:57:34,59.8,229.66,253.41,238.02,220.76,241.92,239.64,237.38,238.35,215.42,208.57,233.51,211.05,197.5,216.67,242.25,235.76,207.95,213.54,197.5,225.19,204.24,227.74,218.56,,27,965,34,28.24,
18.06.21 18:57:49,60.05,229.98,253.74,238.02,223.29,240.62,240.94,236.41,238.35,216.04,209.81,234.15,210.43,197.5,216.36,242.25,236.08,208.57,214.48,196.59,225.19,204.86,228.06,218.87,,27,965,34,28.21,
18.06.21 18:58:04,60.3,229.02,253.08,237.38,221.39,238.35,241.27,235.76,239,215.11,209.81,232.86,209.5,197.5,216.04,242.9,234.15,207.95,214.48,195.67,224.24,204.86,228.06,218.56,,27,965,34,28.21,
18.06.21 18:58:19,60.55,227.42,254.41,236.41,221.39,239,241.59,235.44,239,215.42,209.81,232.86,208.57,197.2,216.04,242.9,233.83,207.64,214.79,196.59,224.24,204.55,227.42,219.82,,27,965,34,28.2,
18.06.21 18:58:34,60.8,227.1,254.41,235.76,219.82,240.29,241.27,234.15,239.64,215.42,209.19,232.54,208.26,197.5,215.73,240.94,236.08,208.26,214.48,196.89,223.93,203.63,227.1,223.93,,27,965,34,28.2,
18.06.21 18:58:49,61.05,226.47,253.41,236.08,219.19,240.62,244.53,234.15,239.64,215.42,209.19,230.94,207.64,195.37,216.36,240.94,235.12,208.57,214.48,195.37,224.24,203.63,225.51,220.13,,27,965,34,28.2,
18.06.21 18:59:04,61.3,225.19,253.08,236.73,217.93,239.32,243.88,233.51,240.29,215.42,209.81,230.94,206.71,194.76,216.99,240.94,233.83,208.26,213.85,195.98,224.24,203.32,225.51,217.61,,27,965,34,28.2,
18.06.21 18:59:19,61.55,225.51,253.08,235.76,218.24,239.32,244.53,233.18,240.29,215.42,208.88,231.26,206.4,195.67,216.67,240.62,232.54,208.26,214.79,195.98,224.88,202.7,225.51,216.99,,27,965,34,28.19,
18.06.21 18:59:34,61.8,224.88,253.08,235.12,218.56,239.97,244.2,233.18,239.64,215.42,208.26,230.62,207.02,195.98,215.42,239.64,232.54,208.57,214.79,195.67,224.88,202.7,224.56,216.36,,27,965,34,28.19,
18.06.21 18:59:49,62.05,224.24,251.76,235.44,219.5,240.29,242.25,231.26,238.67,215.42,207.95,230.94,205.17,195.07,214.79,239.64,232.22,208.26,214.17,195.37,223.93,202.7,223.93,216.67,,27,965,34,28.17,
18.06.21 19:00:04,62.3,224.24,251.76,235.12,218.56,240.62,241.92,232.54,237.38,215.11,207.95,231.9,204.55,193.55,214.17,239.97,232.54,208.26,214.17,195.07,223.29,202.7,223.29,217.61,,27,965,34,28.17,
18.06.21 19:00:19,62.55,223.93,249.78,234.15,219.19,239.32,239.64,232.54,239.64,215.42,208.57,231.26,204.55,193.25,214.17,239.97,231.58,208.26,214.17,195.07,223.29,201.78,222.66,216.36,,27,965,34,28.17,
18.06.21 19:00:34,62.8,223.93,249.45,233.51,216.99,236.08,240.94,230.62,241.92,215.42,207.33,231.26,204.86,193.85,213.54,240.29,231.9,207.64,214.17,194.46,223.29,201.48,222.34,217.93,,27,965,34,28.17,
18.06.21 19:00:49,63.05,224.24,249.78,234.15,218.24,234.15,242.57,230.62,241.27,215.42,207.02,231.9,203.93,194.46,214.17,239.64,232.54,207.33,214.17,194.76,222.97,202.7,222.66,218.24,,27,965,34,28.17,
18.06.21 19:01:04,63.3,225.19,249.45,234.47,216.99,233.51,239,231.9,239.97,215.42,207.64,230.94,206.4,194.16,213.85,239,230.62,207.33,213.85,193.55,222.03,202.09,221.08,216.36,,27,965,34,28.17,
18.06.21 19:01:19,63.55,224.24,247.81,233.51,216.36,233.51,239,230.62,241.59,214.79,207.33,230.3,205.47,192.94,213.54,237.38,230.62,206.09,213.54,193.55,223.61,201.17,219.82,216.36,,27,965,34,28.17,
18.06.21 19:01:34,63.8,225.51,246.17,233.51,215.42,233.51,240.29,230.3,239,214.79,207.95,230.62,206.71,192.64,214.48,237.05,230.62,206.4,214.17,193.55,223.61,201.78,219.82,216.67,,27,965,34,28.17,
18.06.21 19:01:49,64.05,224.56,246.82,232.54,216.36,237.05,238.02,230.62,237.05,215.11,207.95,230.3,207.02,192.34,215.42,236.73,232.22,206.09,214.48,192.94,223.29,203.32,219.82,218.24,,27,965,34,28.16,
18.06.21 19:02:04,64.3,224.56,246.82,232.54,217.61,233.18,238.02,229.34,236.73,215.11,207.02,229.66,206.71,191.73,216.36,235.76,230.3,205.78,214.48,194.16,223.29,200.86,219.19,218.24,,27,965,34,28.17,
18.06.21 19:02:19,64.55,223.93,246.82,232.86,216.67,232.86,238.35,229.98,237.05,214.79,206.71,229.02,206.71,191.73,216.67,235.12,229.98,205.78,213.85,195.07,222.34,199.94,218.56,219.82,,27,965,34,28.16,
18.06.21 19:02:34,64.8,224.24,246.17,232.22,215.42,232.22,240.29,229.02,237.05,214.79,204.55,228.06,203.32,190.53,216.04,235.44,229.98,204.86,214.17,194.76,221.39,199.64,217.61,220.76,,27,965,34,28.17,
18.06.21 19:02:49,65.05,224.56,246.17,234.15,214.48,232.86,239,229.34,237.38,214.79,206.09,227.74,202.4,190.83,216.36,235.44,230.62,204.55,214.17,196.28,220.76,199.94,217.3,219.82,,27,965,34,28.16,
18.06.21 19:03:04,65.3,224.88,245.84,233.51,213.85,231.9,238.35,228.38,236.73,214.79,207.02,228.06,201.78,190.83,217.61,235.76,230.3,204.55,213.85,195.37,220.13,199.64,216.99,218.56,,27,965,34,28.13,
18.06.21 19:03:19,65.55,224.88,246.17,233.83,213.54,231.58,238.02,227.74,236.73,215.42,204.86,227.74,201.78,190.53,217.3,235.44,229.98,203.93,213.85,194.76,219.19,199.94,217.3,217.61,,27,965,34,28.13,
18.06.21 19:03:34,65.8,224.24,246.17,232.86,213.54,231.58,237.38,226.79,237.38,215.11,204.55,226.79,202.4,190.53,216.67,235.44,229.34,203.32,213.54,193.85,219.5,199.94,217.93,216.04,,27,965,34,28.13,
18.06.21 19:03:49,66.05,223.93,245.51,231.58,215.11,231.9,236.08,226.15,235.76,214.48,204.86,227.1,202.7,191.13,216.67,235.76,229.34,203.63,213.85,194.16,222.03,199.33,218.24,215.73,,27,965,34,28.13,
18.06.21 19:04:04,66.3,223.93,245.51,231.58,214.48,232.22,236.73,225.83,235.76,215.11,204.24,225.83,203.01,192.04,216.04,235.12,227.74,203.32,213.54,192.64,221.39,198.42,217.93,216.67,,27,965,34,28.11,
18.06.21 19:04:19,66.55,224.56,244.53,231.26,214.48,231.9,236.41,225.83,235.76,214.48,202.7,226.15,203.63,188.42,214.48,234.79,227.42,202.7,213.54,191.73,218.56,198.72,218.24,219.19,,27,965,34,28.11,
18.06.21 19:04:34,66.8,224.24,244.2,231.58,213.54,231.9,236.41,226.15,236.08,214.17,203.32,225.51,203.32,188.42,213.54,233.83,227.1,202.4,213.54,191.73,217.93,197.5,219.5,216.04,,27,965,34,28.11,
18.06.21 19:04:49,67.05,224.24,244.53,230.94,214.79,232.22,238.35,226.15,236.73,214.48,202.7,226.79,202.4,187.52,213.85,233.18,225.83,202.7,213.85,191.73,218.87,197.2,219.19,215.73,,27,965,34,28.1,
18.06.21 19:05:04,67.3,223.61,244.2,232.22,213.54,232.86,237.7,225.51,237.05,214.79,202.09,227.74,200.56,187.52,212.92,232.22,224.56,202.4,213.54,188.42,217.93,196.28,217.93,,,27,965,34,28.1,
