Measurement Name :,20210618_Mcap_641_30C_Run2,,Generated On :,"18/06/2021, 19:05:55",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,
18.06.21 18:49:34,51.8,216.92,168.29,228.28,194.54,227.68,238.62,236.48,229.18,205.49,216.63,221.08,233.12,224.07,216.92,235.56,230.09,231.61,203.46,213.09,211.91,215.15,231.91,230.7,,30,965,34,32.18,
18.06.21 18:49:49,52.05,217.52,167.47,228.28,193.4,227.68,238.01,233.12,229.49,205.49,216.33,221.08,233.12,224.07,216.63,234.95,229.18,231,203.75,212.21,211.33,214.56,231.3,229.79,,30,965,34,32.16,
18.06.21 18:50:04,52.3,217.81,167.2,228.58,193.12,227.98,238.01,232.21,230.09,205.78,216.33,221.38,232.82,224.37,217.22,234.34,230.09,231,204.04,212.21,210.74,214.27,231.3,230.09,,30,965,34,32.16,
18.06.21 18:50:19,52.55,216.92,166.65,227.68,192.83,227.68,237.7,231.3,229.79,204.91,215.74,221.68,232.82,223.47,216.33,232.82,230.09,230.7,204.04,210.74,210.45,213.68,231.3,230.39,,30,965,34,32.15,
18.06.21 18:50:34,52.8,216.63,166.11,227.07,193.12,227.98,238.01,231,230.09,205.49,215.15,221.38,231.91,222.87,216.63,232.21,229.79,230.09,203.75,209.86,209.86,213.38,231,229.79,,30,965,34,32.15,
18.06.21 18:50:49,53.05,216.33,165.84,226.47,193.4,226.17,237.39,232.21,230.39,204.91,214.27,221.08,231,221.68,216.04,232.21,229.18,230.09,203.17,208.69,209.28,212.79,230.39,227.07,,30,965,34,32.15,
18.06.21 18:51:04,53.3,216.04,163.93,226.47,193.12,224.37,237.09,232.21,228.28,205.2,214.56,221.68,230.39,220.19,216.63,232.21,228.88,229.79,203.46,208.98,210.74,212.5,229.79,227.07,,30,965,34,32.14,
18.06.21 18:51:19,53.55,216.04,163.93,225.57,191.7,223.47,235.86,231.3,226.47,204.62,213.68,221.68,229.49,219.3,215.45,228.58,227.98,227.68,203.17,209.28,209.57,211.62,229.18,226.17,,30,965,34,32.13,
18.06.21 18:51:34,53.8,216.04,164.48,225.57,191.98,224.07,236.17,230.7,227.07,204.62,214.27,221.08,229.79,218.7,215.45,229.79,228.58,227.37,203.46,208.4,208.69,211.62,229.49,225.87,,30,965,34,32.14,
18.06.21 18:51:49,54.05,215.45,161.77,225.57,191.13,225.27,235.56,230.39,225.87,204.33,213.97,220.79,229.79,218.41,215.45,229.18,228.28,227.37,203.17,207.82,208.69,211.03,228.88,225.27,,30,965,34,32.11,
18.06.21 18:52:04,54.3,214.56,159.88,225.27,190.56,224.07,234.04,228.58,225.57,204.33,213.68,219.89,228.88,217.52,214.56,228.28,226.17,227.07,202.88,207.23,207.23,210.45,228.28,225.57,,30,965,34,32.11,
18.06.21 18:52:19,54.55,213.68,162.04,224.97,190.28,224.37,233.73,229.79,226.17,204.04,213.09,219.3,229.18,217.22,213.68,230.39,225.87,226.77,202.88,208.4,206.65,210.15,228.28,225.57,,30,965,34,32.11,
18.06.21 18:52:34,54.8,213.09,158.26,224.67,189.99,224.97,233.12,230.09,224.67,204.62,212.79,218.41,227.98,215.74,213.68,228.88,225.57,226.77,202.88,206.65,206.65,209.57,228.88,225.57,,30,965,34,32.1,
18.06.21 18:52:49,55.05,212.21,159.34,224.37,190.56,222.87,231.91,231,224.37,204.04,212.21,218.41,227.37,215.15,213.09,228.28,225.27,226.17,202.59,206.07,206.94,208.98,228.58,224.97,,30,965,34,32.1,
18.06.21 18:53:04,55.3,211.91,159.61,224.37,188.3,221.38,231.3,230.7,223.77,204.04,211.91,217.52,226.47,215.15,211.91,227.68,225.27,225.87,202.59,205.78,206.36,208.11,229.18,223.77,,30,965,34,32.1,
18.06.21 18:53:19,55.55,211.33,157.73,224.37,189.99,220.19,231.61,230.09,222.87,203.75,211.91,217.52,225.87,215.15,211.91,226.17,224.97,224.97,202.3,206.07,206.65,208.4,228.88,223.77,,30,965,34,32.08,
18.06.21 18:53:34,55.8,211.03,157.99,224.67,189.71,219.6,231.91,231.3,222.28,204.33,211.62,217.52,226.47,215.45,211.03,225.27,225.57,225.57,202.59,206.36,207.52,207.82,228.58,223.17,,30,965,34,32.08,
18.06.21 18:53:49,56.05,210.74,154.78,224.07,188.58,218.7,231.3,229.49,221.68,204.04,211.91,216.92,225.27,215.15,210.45,223.77,224.97,224.37,202.59,204.62,207.23,206.94,227.68,222.28,,30,965,34,32.08,
18.06.21 18:54:04,56.3,210.15,155.31,224.07,188.58,218.7,230.39,228.88,220.79,203.75,210.74,216.63,224.97,215.45,210.15,223.47,224.67,224.07,202.3,203.17,207.23,206.07,227.68,223.17,,30,965,34,32.07,
18.06.21 18:54:19,56.55,210.15,154.78,223.47,188.01,218.11,231,228.58,220.79,203.75,210.15,216.92,224.97,215.74,209.57,223.47,224.67,223.77,202.01,202.59,207.82,205.78,227.07,223.47,,30,965,34,32.07,
18.06.21 18:54:34,56.8,209.86,154.51,223.47,186.89,216.92,231,226.77,220.49,203.46,210.15,215.74,224.37,215.45,208.98,222.58,224.97,223.77,202.01,202.3,206.07,205.2,226.77,222.87,,30,965,34,32.05,
18.06.21 18:54:49,57.05,209.86,153.44,223.47,186.89,215.74,230.09,225.87,219.6,203.46,209.28,214.27,224.37,213.97,208.11,222.58,224.07,223.47,201.72,201.72,206.36,205.49,226.47,222.58,,30,965,34,32.04,
18.06.21 18:55:04,57.3,208.69,153.71,223.17,185.48,216.04,229.49,227.68,219,203.75,209.28,214.86,224.07,213.38,207.23,222.87,223.77,222.87,201.72,200.85,205.78,205.49,226.17,221.98,,30,965,34,32.04,
18.06.21 18:55:19,57.55,209.57,153.98,223.47,186.6,214.86,230.09,226.47,218.11,203.17,209.28,215.15,224.97,212.79,206.65,222.28,224.37,222.87,201.72,200.85,206.65,205.49,226.47,221.38,,30,965,34,32.04,
18.06.21 18:55:34,57.8,209.57,152.91,222.87,183.23,213.97,229.18,226.17,218.41,203.17,208.11,214.27,224.07,212.5,205.78,221.68,223.77,221.98,201.43,200.85,204.33,205.49,225.87,221.38,,30,965,34,32.03,
18.06.21 18:55:49,58.05,208.69,152.11,222.87,183.79,214.27,229.49,224.67,216.63,203.17,208.4,213.68,224.67,211.03,206.36,220.49,224.07,222.28,201.72,200.28,205.2,205.78,225.87,221.08,,30,965,34,32.01,
18.06.21 18:56:04,58.3,207.82,151.58,222.58,182.39,213.97,229.18,225.27,215.45,203.46,208.11,212.79,224.97,211.03,204.91,219,223.47,221.08,201.43,200.57,204.04,205.78,225.87,220.79,,30,965,34,32.03,
18.06.21 18:56:19,58.55,207.52,150.78,222.28,182.67,212.79,229.49,226.47,216.33,203.17,208.4,211.62,223.47,210.45,204.62,218.7,223.47,220.49,201.43,199.7,204.33,206.36,225.57,220.49,,30,965,34,32.01,
18.06.21 18:56:34,58.8,206.94,150.25,221.98,182.95,212.5,228.88,224.67,216.63,203.17,207.52,211.33,223.17,210.74,204.33,219,223.47,220.19,201.14,198.84,204.04,206.07,225.87,221.08,,30,965,34,32.01,
18.06.21 18:56:49,59.05,206.94,148.66,221.68,181,213.38,228.88,224.07,216.63,203.17,206.94,211.03,223.17,210.45,204.33,218.7,223.77,219.6,201.43,198.26,203.46,206.36,225.57,220.79,,30,965,34,32,
18.06.21 18:57:04,59.3,207.52,150.25,221.68,181,213.97,228.28,224.67,217.22,203.46,206.07,210.15,222.28,210.74,204.33,218.7,223.17,218.7,201.14,197.98,203.46,206.36,224.67,220.19,,30,965,34,31.99,
18.06.21 18:57:19,59.55,206.65,148.66,221.38,178.77,215.15,227.98,223.77,216.04,202.88,205.2,210.45,220.49,210.15,203.75,217.81,222.58,217.52,200.57,197.4,203.75,205.49,224.37,218.41,,30,965,34,31.99,
18.06.21 18:57:34,59.8,206.65,148.4,220.79,180.16,212.79,228.28,224.07,215.15,202.88,204.33,208.69,220.49,210.15,203.46,217.81,222.28,217.52,200.85,198.26,202.3,205.49,224.07,218.41,,30,965,34,32,
18.06.21 18:57:49,60.05,206.07,147.61,220.49,179.32,212.21,227.68,223.17,215.15,202.59,203.46,208.4,218.11,208.69,203.46,217.81,221.68,217.22,200.28,197.4,202.01,204.91,223.17,216.92,,30,965,34,31.99,
18.06.21 18:58:04,60.3,206.36,147.87,219.89,179.32,211.91,227.68,224.67,213.97,202.88,203.17,208.69,218.11,208.69,204.33,217.52,221.68,217.22,200.85,196.83,202.88,205.49,223.47,216.92,,30,965,34,31.97,
18.06.21 18:58:19,60.55,205.49,146.81,219,177.38,211.62,226.77,224.97,213.97,202.88,202.59,208.98,216.63,208.69,203.46,217.22,221.68,216.33,200.57,196.54,202.88,204.91,223.47,216.33,,30,965,34,31.97,
18.06.21 18:58:34,60.8,204.91,147.08,218.11,178.77,211.62,226.47,226.47,213.09,202.88,202.01,208.98,216.92,208.98,202.88,216.92,221.98,216.04,200.85,196.26,201.72,205.2,223.77,216.92,,30,965,34,31.97,
18.06.21 18:58:49,61.05,205.2,146.55,216.92,176.82,211.33,225.57,224.37,212.21,202.3,201.14,208.4,216.63,207.23,202.01,215.15,221.98,215.45,200.28,195.69,201.43,205.49,221.98,216.04,,30,965,34,31.97,
18.06.21 18:59:04,61.3,204.33,145.76,216.33,175.72,210.45,226.77,222.58,212.21,202.59,202.3,208.4,216.33,206.65,202.88,215.45,221.98,215.74,200.57,195.4,201.14,205.78,222.28,216.63,,30,965,34,31.96,
18.06.21 18:59:19,61.55,203.75,143.92,216.63,175.72,210.45,226.77,223.47,212.5,202.3,202.3,208.4,215.74,206.36,202.59,216.63,221.68,215.15,200.57,195.4,201.43,205.78,221.68,216.04,,30,965,34,31.96,
18.06.21 18:59:34,61.8,204.33,143.13,216.33,176.82,210.74,225.87,223.17,212.5,202.59,202.01,208.98,216.04,206.65,202.3,215.45,221.38,215.15,200.57,195.11,201.43,206.07,221.38,216.04,,30,965,34,31.93,
18.06.21 18:59:49,62.05,203.75,142.87,215.45,176.55,210.74,224.67,221.98,210.74,202.59,200.57,208.4,215.74,206.07,201.14,212.5,221.68,214.86,200.57,194.83,200.85,205.49,220.49,215.45,,30,965,34,31.93,
18.06.21 19:00:04,62.3,203.46,142.09,215.74,175.44,210.15,224.07,221.68,210.15,202.01,200.57,207.82,215.45,205.78,201.14,213.38,220.49,214.27,199.99,193.12,200.28,205.2,220.19,214.86,,30,965,34,31.93,
18.06.21 19:00:19,62.55,202.88,142.35,215.45,176.27,210.45,223.47,221.08,210.15,202.59,199.99,207.82,214.56,205.49,200.85,211.62,219.89,213.68,200.28,193.4,200.57,204.91,219.89,214.86,,30,965,34,31.93,
18.06.21 19:00:34,62.8,202.3,140.26,215.15,174.89,209.28,222.87,222.58,210.74,202.59,199.41,207.82,213.38,205.49,199.7,213.97,219.3,212.79,199.99,191.98,199.7,204.33,219.89,214.27,,30,965,34,31.93,
18.06.21 19:00:49,63.05,200.85,140.26,215.15,175.16,210.74,222.58,221.38,210.45,202.01,200.57,207.82,212.79,204.62,199.7,213.38,219,212.5,199.7,191.41,199.99,204.33,220.49,213.38,,30,965,34,31.93,
18.06.21 19:01:04,63.3,201.43,138.95,214.56,174.06,209.28,221.98,220.49,210.15,201.72,199.99,207.23,212.5,204.33,199.99,212.79,219,212.21,199.7,190.84,200.28,203.75,219.6,212.79,,30,965,34,31.91,
18.06.21 19:01:19,63.55,201.14,140.52,214.86,174.61,209.86,222.28,219.6,210.74,202.3,200.57,207.23,212.5,204.33,198.84,212.21,218.7,212.21,199.7,190.56,200.28,203.75,219.6,212.5,,30,965,34,31.91,
18.06.21 19:01:34,63.8,200.57,138.43,214.86,175.16,211.03,221.98,221.08,208.98,201.72,198.84,207.82,212.21,204.33,197.98,211.33,217.22,211.62,199.7,189.43,198.55,203.46,219,211.91,,30,965,34,31.9,
18.06.21 19:01:49,64.05,200.28,137.91,215.15,173.78,209.86,222.28,221.38,209.28,202.01,198.84,207.52,213.09,204.91,197.12,211.33,216.63,211.62,199.7,189.43,199.41,204.04,219.6,211.91,,30,965,34,31.9,
18.06.21 19:02:04,64.3,200.28,136.88,214.86,174.33,209.57,221.98,218.41,208.98,202.01,197.69,208.4,213.09,204.33,196.54,210.74,216.33,210.45,199.41,188.86,198.26,203.46,219,211.62,,30,965,34,31.9,
18.06.21 19:02:19,64.55,200.28,135.58,215.15,173.23,209.28,221.08,218.11,207.82,201.72,197.12,208.11,212.79,204.04,196.26,211.03,215.74,210.74,199.7,188.58,198.55,202.59,219,211.62,,30,965,34,31.89,
18.06.21 19:02:34,64.8,199.7,136.1,214.86,171.3,208.69,220.79,217.22,206.94,201.72,196.26,208.4,213.09,203.75,196.54,209.28,215.15,210.74,199.13,189.14,198.84,202.01,218.41,209.86,,30,965,34,31.9,
18.06.21 19:02:49,65.05,198.84,134.03,214.56,169.66,208.4,220.19,216.04,206.65,201.43,195.4,208.4,212.21,203.17,196.54,208.4,214.56,210.15,198.84,188.01,197.98,201.43,218.41,209.57,,30,965,34,31.89,
18.06.21 19:03:04,65.3,198.84,135.06,214.86,169.93,207.52,219.89,216.33,206.94,201.43,195.4,208.11,211.91,203.17,196.26,209.28,215.74,210.15,198.84,187.73,198.26,201.43,217.81,210.15,,30,965,34,31.88,
18.06.21 19:03:19,65.55,199.13,134.29,214.86,169.39,206.36,219,216.63,206.94,201.72,195.97,206.94,211.62,202.88,194.83,210.15,214.86,210.15,198.84,187.45,198.55,200.85,218.11,210.15,,30,965,34,31.88,
18.06.21 19:03:34,65.8,198.84,134.55,214.86,169.39,205.78,219.3,214.86,205.2,201.72,195.4,206.65,211.33,202.3,193.97,208.98,214.86,208.98,198.84,187.17,197.4,200.85,218.11,209.57,,30,965,34,31.86,
18.06.21 19:03:49,66.05,198.55,134.8,215.45,169.11,205.78,220.19,216.63,203.75,202.01,195.11,206.36,211.33,201.72,193.97,208.4,214.56,208.98,198.84,187.17,197.69,200.85,217.52,210.15,,30,965,34,31.86,
18.06.21 19:04:04,66.3,198.84,133.77,215.15,168.56,206.36,219.3,214.86,202.59,201.43,195.97,206.07,211.91,201.14,192.55,208.11,214.86,209.28,199.13,186.6,197.69,200.85,217.22,210.45,,30,965,34,31.86,
18.06.21 19:04:19,66.55,198.55,132.48,214.56,169.11,205.2,219,214.56,202.59,201.14,195.97,204.62,211.62,200.28,191.7,207.82,214.27,208.11,199.13,186.04,197.4,200.57,216.92,209.28,,30,965,34,31.85,
18.06.21 19:04:34,66.8,198.55,132.23,215.15,170.48,204.33,217.81,214.86,202.3,201.43,195.69,204.04,211.03,200.85,193.12,208.98,214.86,207.82,198.55,185.2,196.54,200.57,216.04,209.86,,30,965,34,31.86,
18.06.21 19:04:49,67.05,198.26,130.94,214.56,168.02,204.62,217.81,213.68,201.72,201.43,194.54,202.3,211.03,200.28,193.97,208.69,215.45,207.52,198.84,185.48,196.83,200.57,216.04,211.62,,30,965,34,31.85,
18.06.21 19:05:04,67.3,197.98,130.94,214.27,166.65,205.2,217.81,212.79,200.28,201.43,194.83,201.72,212.21,200.28,192.83,208.11,214.86,207.82,198.84,185.48,196.54,199.99,215.74,211.33,,30,965,34,31.83,
