Measurement Name :,20210618_Mcap_710_27C_Run1,,Generated On :,"18/06/2021, 17:27:39",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,
18.06.21 17:23:29,52.05,236.08,231.58,237.05,216.67,228.06,239.97,231.26,222.97,218.56,244.53,225.19,231.26,221.71,233.51,235.12,238.35,216.99,218.56,227.74,233.51,224.24,229.66,229.34,,27,965,34,29.08,
18.06.21 17:23:44,52.3,235.44,231.26,236.41,216.67,228.06,241.59,228.38,222.03,218.56,243.88,224.24,231.26,221.39,233.51,234.15,238.67,216.36,218.24,228.38,233.18,223.93,228.7,228.38,,27,965,34,29.06,
18.06.21 17:23:59,52.55,235.76,231.58,234.79,216.67,232.22,241.59,229.34,221.71,217.93,244.2,225.51,230.3,221.08,233.18,233.83,238.02,216.99,217.93,228.06,232.54,223.93,227.42,228.38,,27,965,34,29.05,
18.06.21 17:24:14,52.8,235.12,230.94,234.15,215.73,231.26,240.62,229.02,219.19,218.24,244.86,224.88,229.34,219.82,233.83,233.83,237.38,216.36,217.61,227.1,232.54,223.61,224.56,228.7,,27,965,34,29.05,
18.06.21 17:24:29,53.05,234.15,231.26,233.83,214.79,227.42,239.64,230.3,217.3,218.56,244.53,223.93,229.98,220.13,232.86,233.83,237.05,214.79,218.24,227.42,231.9,224.56,223.61,228.38,,27,965,34,29.03,
18.06.21 17:24:44,53.3,234.15,230.94,232.86,214.17,225.83,237.38,229.02,216.99,217.93,244.53,224.56,229.02,220.76,230.94,232.54,236.41,213.54,217.93,227.42,231.58,223.61,224.24,228.38,,27,965,34,29.03,
18.06.21 17:24:59,53.55,233.83,230.3,232.86,213.85,224.24,237.7,230.94,217.93,217.93,244.2,224.24,229.34,221.08,230.94,235.44,235.44,211.67,217.3,228.06,231.26,222.34,223.29,228.7,,27,965,34,28.99,
18.06.21 17:25:14,53.8,234.15,232.54,231.58,213.23,221.71,239.64,228.7,216.99,217.61,243.55,223.93,229.66,220.13,231.9,234.15,234.79,211.05,217.93,229.02,231.58,222.97,222.66,227.42,,27,965,34,28.99,
18.06.21 17:25:29,54.05,233.83,232.22,231.9,211.98,222.34,240.94,228.06,216.36,218.56,243.22,223.93,228.38,220.45,232.54,234.47,235.12,210.12,217.93,230.3,231.9,223.61,222.97,227.74,,27,965,34,28.99,
18.06.21 17:25:44,54.3,233.83,231.58,231.9,210.43,220.45,240.29,229.02,214.48,218.56,242.9,223.93,226.47,218.87,230.62,234.47,234.47,210.12,217.93,229.98,231.26,225.19,222.34,229.02,,27,965,34,28.99,
18.06.21 17:25:59,54.55,234.47,231.58,231.58,210.12,217.93,239,230.62,213.23,217.93,243.22,224.88,227.42,217.3,231.58,232.86,233.83,208.88,217.61,229.98,231.58,225.51,222.34,229.98,,27,965,34,28.98,
18.06.21 17:26:14,54.8,234.15,231.58,230.62,209.19,216.99,238.35,230.94,213.54,218.24,243.55,223.61,227.1,216.99,233.83,231.9,233.83,208.88,217.93,229.34,231.58,223.29,221.71,231.26,,27,965,34,28.98,
18.06.21 17:26:29,55.05,234.47,231.26,232.22,209.19,219.19,239,228.7,213.85,218.24,242.25,224.24,227.74,215.73,234.15,230.94,233.18,208.57,217.61,229.02,231.26,223.29,222.03,231.9,,27,965,34,28.96,
