label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Blank4,Blank5,12C_Ambient-A1_I7,12C_Ambient-A2_I8,12C_Ambient-A3_I9,12C_Ambient-A4_I10,12C_Ambient-A5_I11,12C_Ambient-A6_I12,12C_High-H1_I27,12C_High-H2_I28,12C_High-H3_I29,12C_High-H4_I30,12C_High-H5_I31,12C_High-H6_I32,13C_Ambient-A1_I1,13C_Ambient-A2_I2,13C_Ambient-A3_I3,13C_Ambient-A4_I4,13C_Ambient-A5_I5,13C_Ambient-A6_I6,13C_High-H1_I21,13C_High-H2_I22,13C_High-H3_I23,13C_High-H4_I24,13C_High-H5_I25,13C_High-H6_I26,Dark-13C_Ambient-Pool_I19,Dark-13C_Ambient-Pool_I20,Dark-13C_High-Pool_I39,Dark-13C_High-Pool_I40
,246,246,28,301.164307,10.017,0.849682,[M-H]-,C12 PARENT,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.713,4.458627,301.164307,5901.79,5992.47,2521.99,2463.12,5047.5,122258.62,124682.1,48515.53,96208.65,55106.73,99745.12,71381.23,140192.8,146760.25,123674.8,69719,106290.47,194765.69,116417.57,52660.78,68071.84,104732.59,137007.62,115980.46,56488.36,166951.02,156536.94,133080.36,120646.84,40944.15,51082.26,99510.09,101494.09
,246,254,27,302.167297,9.992,0.850027,,C13-label-1,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.688,3.130874,301.164307,0,828.39,708.64,779.94,684.37,14412.58,14292.8,6178.51,12380.21,3564.61,11119.4,5745.94,15505.44,16127.63,13839.11,10238.34,10790.17,37140.54,21328.23,12376.78,13233.23,21136.06,33965.43,44590.61,11169.44,75802,38442.92,49385.89,48964.98,8691.01,10655.76,57431.11,58443.15
,246,255,16,303.169708,9.974,0.84925,,C13-label-2,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.67,0,301.164307,0,0,0,520.71,0,1743.39,1109.44,0,683.06,0,682.26,0,896.08,857.2,0,886.15,803.13,16270.59,12421.45,6927.29,4785.5,7815.19,16549.04,28046.09,7610.64,58302.49,24345.49,33066.43,34536.03,1007.86,717.11,13025.91,13384.84
,246,256,12,304.17337,9.997,0.848329,,C13-label-3,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.693,1.003296,301.164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10456.73,8111.94,4006.98,3687.23,6958.63,14263.02,27245.75,6280.18,53491.15,15982.3,32188.26,31452.24,0,0,1203.82,0
,246,257,12,305.176636,10.024,0.825261,,C13-label-4,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.72,0.699999,301.164307,0,0,0,567.82,713.45,675.21,0,0,545.08,678.94,619.43,0,647.36,0,0,0,594.4,7367.1,5817,3380.86,3651.87,5530.32,8308.41,17658.65,4899.71,39725.86,13662.6,22453.85,20848.73,0,0,0,0
,246,258,8,306.180084,9.98,0.823211,,C13-label-5,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.676,0.996721,301.164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832.33,2292.29,987.54,0,3010,5476.49,8868.24,1105.8,21748.85,5832.59,11043.33,10825.87,0,0,0,0
,246,259,4,307.183655,9.996,0.82031,,C13-label-6,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.692,1.788238,301.164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521.76,1573.09,840.42,0,645.81,1033,4134.91,0,11133.06,1260.49,5570.98,6254.76,0,0,0,0
,260,260,23,133.01442,9.066,0.832093,[M-H]-,C12 PARENT,Malate,Malate,C4H6O5,0.234,1.26187,133.01442,0,0,60217.78,46309.61,42525.62,11117187,11644277,2970286.75,5681326.5,14494424,4016223,23175786,6385763.5,5051523,2368084.5,2441801,5388559.5,14495468,10480857,6535412.5,6011560,11428232,18962434,7761228,4471044,8562572,12411944,4961398,5970660,3919508.75,8001978,2233252.5,2251136.75
,260,266,29,134.017792,9.081,0.819634,,C13-label-1,Malate,Malate,C4H6O5,0.219,1.366279,133.01442,251843.89,50711.88,6018.82,4452.91,3258.82,504622.75,563345.31,135476.31,252384.38,675430.5,182225.33,1089034.25,281225.38,227155,106347.72,112433.27,242964.42,3574468,2450001.75,1437515,1401373.38,2442497,3487756.75,1790676.38,842795,2134722,2211586,1167802.62,1472216,265586.97,558391.56,186491.39,233855.42
,260,267,25,135.020966,9.073,0.857559,,C13-label-2,Malate,Malate,C4H6O5,0.227,0.113011,133.01442,11024.35,1176.08,850.28,811.96,745.1,8086.98,8169.26,5973.86,6751.48,12882.15,4436.31,18177.37,4485.74,5869.59,5465.68,3624.09,5919.4,1457273.38,1098296.38,650577.19,688462.94,1014734.5,1417878.62,840084.94,449497.59,1024609.69,950164.06,558967.44,698138.56,11076,19630.02,8000.5,15279.52
,260,268,13,136.024368,9.076,0.854838,,C13-label-3,Malate,Malate,C4H6O5,0.224,0.448708,133.01442,0,0,0,0,0,1033.51,0,908.52,1893.74,0,875.13,0,0,794.94,788.16,0,1677.41,506712.47,393314.66,245106.27,250649.61,382904.38,452064.25,293785.72,190393.67,366420.28,342375.47,213396.69,276535.34,1757.72,0,663.26,1007.98
,260,269,12,137.027588,9.033,0.840441,,C13-label-4,Malate,Malate,C4H6O5,0.267,0.556778,133.01442,2271.79,2342.76,1395.27,897.4,734.13,918.98,1915.7,1058.16,939.82,1012.85,901.09,1406.33,1050,1227.23,991.92,668.67,1954,77885.99,65284.79,38259.86,42737.82,58487.02,67012.45,48936.32,34198.55,54237.67,50549.69,33454.5,50990.42,875.71,866.19,1658.44,1057.14
,270,270,27,132.030365,9.071,0.802235,[M-H]-,C12 PARENT,Aspartate,Aspartate,C4H7NO4,0.039,1.040134,132.030365,1127266.12,70011.54,5255.15,5583.35,7686.03,857685.06,831607.5,239566.5,624042.56,472469.28,470236.66,502773.84,428122.34,495051.5,94339.13,236713.83,459113.09,510097,502671.53,174434.8,252838.89,405838.78,576286.69,376903.75,149891.62,494080.72,388920.66,357402.03,329996.72,232355.3,368772.59,43036.56,363046.12
,270,276,25,133.033585,9.025,0.85127,,C13-label-1,Aspartate,Aspartate,C4H7NO4,0.085,0,132.030365,51380.08,4673.09,567.49,0,592.73,29250.03,39478.05,11523.61,26739.06,12068.17,21651.95,5075.73,18158.99,23174.08,4408.8,10530.79,18998.59,195877.56,192496.94,64939.75,113520.71,166237.44,231705.06,161562.58,61776.18,231453.38,173193.8,171430.62,160433.3,37052.34,66405.52,2244.69,58479.67
,270,277,16,134.036728,8.991,0.851604,,C13-label-2,Aspartate,Aspartate,C4H7NO4,0.119,1.593763,132.030365,0,0,0,998.25,1396.54,955.68,0,1084.38,1293.96,1066.03,868.05,3006.09,0,0,1315.63,1188.46,1617.6,120957,144768.8,46851.25,79569.24,106119.77,150709.8,113461.56,49335.63,152863.95,118544.43,112255.63,106602.29,2593.38,1866.54,1750,4661.43
,270,278,12,135.040344,9.048,0.762604,,C13-label-3,Aspartate,Aspartate,C4H7NO4,0.062,0.338983,132.030365,0,623.91,0,0,0,0,0,580.16,593.64,0,0,0,0,0,0,0,0,57881.29,62349.81,23508.82,36712.25,51495.98,60291.14,49431.11,26056.43,63928.02,44072.06,52205.3,54931.52,0,0,0,0
,270,279,12,136.043594,9.059,0.844134,,C13-label-4,Aspartate,Aspartate,C4H7NO4,0.051,0.448644,132.030365,0,729.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11239.66,13309.03,5090.9,7316.4,9559.8,11977.91,9157.51,5544.21,13364.54,9922.47,7346.27,12476.05,0,0,0,0
,280,280,33,146.046021,8.872,0.840767,[M-H]-,C12 PARENT,Glutamate,Glutamate,C5H9NO4,0.138,0.940315,146.046021,21010.6,58660.06,15612.29,18581.28,31840.64,12853276,12251984,3509655.25,8722277,6588279.5,6422590.5,7333366,7294507.5,7479000,927986.69,3076241.75,6723864.5,11179653,9639932,3217893.25,4608563.5,7919338.5,10890523,7212562.5,2494474.25,8457477,7821607.5,6373180,5661256,3379456.75,5306677,384187.66,2376218.25
,280,281,28,147.049332,8.87,0.853813,,C13-label-1,Glutamate,Glutamate,C5H9NO4,0.14,0.622599,146.046021,0,2928.29,0,832.43,1576.22,736183,683581.75,192651.77,490242.38,362752.16,357913,408356.16,407453.91,424783,52345.57,177478.25,374408.38,3451299.75,3055113.75,1044204.75,1551783.38,2416546.25,3397983.25,2359627.5,835037.69,2788883.5,2520455.25,1960598.88,1784638.38,477282.34,766350,48629.73,337467.16
,280,282,22,148.052658,8.905,0.845134,,C13-label-2,Glutamate,Glutamate,C5H9NO4,0.105,0.412253,146.046021,7469.24,3125.52,911.68,693.98,0,11977.62,10102.94,3545.81,8632.72,7324.34,4735.86,6635.52,6232.13,6076.8,0,2346.72,6439.71,2529988.75,2414244.75,867657.19,1220240.12,1876903.62,2510587.75,1930155.62,745283.44,2180975,1931731.38,1575175,1465226.12,22645.88,39024.54,1026.2,16470.61
,280,283,12,149.056061,8.894,0.842208,,C13-label-3,Glutamate,Glutamate,C5H9NO4,0.116,0.818956,146.046021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543788.88,1498911.62,551239.06,773881.75,1114448,1497328.62,1208639.38,480694.16,1333580.62,1147036.12,1006951.69,950808.31,0,645.6,0,0
,280,284,12,150.059372,8.895,0.839813,,C13-label-4,Glutamate,Glutamate,C5H9NO4,0.115,0.508425,146.046021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569701.12,581575.56,215356.73,313469.28,431001.41,537586.69,481802.16,201699.83,548918.69,423268.84,399664.38,397098.91,0,0,0,0
,280,287,12,151.061981,8.832,0.837349,,C13-label-5,Glutamate,Glutamate,C5H9NO4,0.178,4.444426,146.046021,4357.84,2421.08,1779.23,2201.51,2370.46,1732.27,5274.95,2605.84,1782.05,2206.32,2363.78,4431.71,3474.14,3110.79,1798.48,2491.01,3115.87,90934.46,100975.85,33383.36,55608.58,72298.1,86804.52,89640.27,41176.99,99890.66,65386.11,68678.6,74927.12,2811.22,1914.37,1845.34,2677.83
,288,288,25,147.03009,8.772,0.823689,[M-H]-,C12 PARENT,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,0.218,1.349142,147.03009,117453.9,42660.69,21698.37,20469.07,24112.84,2252810,2247833,861583,1121371.25,2152153.75,912568.25,2508264.25,1416968,987962.25,1399154.88,896577.5,1323602.38,2704852.75,1668384.12,1331487.38,968663.69,2123944.75,3502224,1623934.38,581181.31,1163686.88,1929406.38,806296.5,817018.81,493464.41,822736.31,599921.75,374396.91
,288,293,28,148.033417,8.764,0.84436,,C13-label-1,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,0.226,1.133844,147.03009,14926.56,3677.72,1084.68,1182.24,1232.89,121811.1,112897.75,48176.76,61696.23,119573.22,50220.91,140744.69,78369.2,59758.86,80857.85,53301.64,72580.95,425231.25,262815.53,176543.12,129781.91,290564.53,453959.62,226300.75,66990.51,195077.23,232239.02,116249.38,116318.72,34387.65,56441.98,37695.53,32057.8
,288,294,12,149.036285,8.774,0.848015,,C13-label-2,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,0.216,2.150039,147.03009,9945.94,3424.95,1233.61,847.18,844.67,2262.6,3210.16,1385.32,1948.46,1382.01,927.27,2576.67,3474.44,2933.88,1413.9,917.3,1332.85,131550.17,77263.24,50080.87,42657.82,80270.1,117336.46,61695.78,16650.67,55780.47,48701.86,31763.96,33376.71,1453.11,763.59,923.18,1170.99
,288,295,11,150.039856,8.832,0.826836,,C13-label-3,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,0.158,0.711887,147.03009,2778.73,1900.54,0,0,0,0,571.16,0,0,0,0,0,0,0,0,0,0,33679.28,24818.52,15500.16,12160.51,18544.67,31778.65,15709.56,4215.55,18785.93,15447.74,9245.12,9026.9,0,0,721.77,0
,296,296,31,174.041031,8.769,0.841446,[M-H]-,C12 PARENT,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.221,1.315104,174.041031,44988.36,12783.96,3557.4,4326.85,6529.75,134561.75,147624.39,67293.2,82040.32,97010.41,48787.31,69163.77,108550.62,66436.35,467703.5,60753.52,56008,124507.62,96239.79,90971.52,62604.6,120474.44,174517.33,80007.71,30805.95,71991.82,79135.23,41996.14,46617.09,36616.27,52925.23,40376.86,19866.66
,296,299,19,175.044235,8.748,0.847596,,C13-label-1,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.242,0.523027,174.041031,2645.04,1082.61,0,0,0,7537.96,7960.01,4633.99,5790.45,2168.13,4260.74,4411.19,7108.54,4801.54,28472.54,2890.05,3701.19,9798.97,7840.38,4247.24,4689.48,8976.78,14124.73,6256.31,1107.13,4560.47,6781.42,3700.46,3086.85,1168.84,2980.45,1993.87,886.79
,300,300,28,784.153015,8.765,0.845408,[M-H]-,C12 PARENT,FAD,FAD,C27H33N9O15P2,0.215,4.047477,784.153015,0,0,0,0,0,7410.7,15599.52,10924.07,5708.1,6504.22,2968.9,7093.32,13084.36,8888.08,5859.53,8722.42,7290.52,7539.38,12639.41,6123.45,5278.62,7890.75,7837.65,9285.77,3533.18,7707.56,7565.51,6109.92,4874.52,4006.75,8379.64,8033.98,4731.19
,300,303,3,785.156372,8.757,0.784981,,C13-label-1,FAD,FAD,C27H33N9O15P2,0.223,3.964567,784.153015,2081.74,0,0,0,0,1915.63,2453.12,2522.87,889.81,1732.49,1111.9,2131,3646.35,2018.34,1231.43,3223.27,1178.09,2522.12,4070.2,1291.58,1757.42,2917.33,1645.97,1380.04,0,1358.97,2725.67,971.43,0,0,2931.77,2140.47,905.11
,304,304,30,117.019562,8.692,0.795585,[M-H]-,C12 PARENT,Succinate,Succinate,C4H6O4,0.078,1.955932,117.019562,435001.09,107680.81,324204.12,82632.45,327382.22,5461584,9031860,4954146.5,3290868,8531216,2638587.25,7271060.5,7135976,4229658,7581177.5,4487828.5,7636119.5,5347751.5,3607702.75,3920995,2242402,4064638.25,7320792,5088690.5,2219145.25,3855101,3312834,2522610.25,2459562,2541972,2938480,4312049.5,2281519.75
,304,310,32,118.022949,8.673,0.853477,,C13-label-1,Succinate,Succinate,C4H6O4,0.097,2.197877,117.019562,23030.3,16683.97,17349.71,15398.85,12829.07,239803.8,412341.41,220051.06,138829.31,385873.34,114319.65,320588.75,311920.47,196609.88,341941.34,194249.17,324877.28,1983492,1248637.12,765182.69,642345.44,1342212.5,2306281.75,1491742,439322.72,1427514.62,1040798.81,762422.31,741587,152285.33,213609.17,242411.89,150228.67
,304,311,12,119.02626,8.666,0.856266,,C13-label-2,Succinate,Succinate,C4H6O4,0.104,1.858858,117.019562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997.18,1384139,871746.69,478963.03,447658.16,913643.94,1460092.5,967249.5,301473.38,939082.56,678563.06,501056.16,471550.5,0,0,0,0
,304,312,12,120.02948,8.658,0.854246,,C13-label-3,Succinate,Succinate,C4H6O4,0.112,0.69919,117.019562,0,0,0,0,0,1008.37,885.07,0,1073.22,0,597.98,0,0,923.88,0,0,0,568054.12,394268.88,216147.3,203659.33,397361.38,606586.44,428355.91,141231.16,398190.09,264978.56,211826.67,220086.75,0,0,0,0
,304,313,11,121.032776,8.666,0.850445,,C13-label-4,Succinate,Succinate,C4H6O4,0.104,0.189107,117.019562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91958.82,64019.36,34209.76,36406.66,62936.77,93569.7,65055.31,7669.45,60018.41,31925.58,34356.47,34509.8,0,0,0,0
,314,314,6,188.056778,8.645,0.79529,[M-H]-,C12 PARENT,N-acetyl-glutamate,N-acetyl-glutamate,C7H11NO5,0.065,1.785067,188.056778,7180.95,5727.38,4384.79,4023.58,5043.47,108430.48,134592.77,55056.11,66175.1,73346.44,49282.38,47792.23,63650.62,40000.67,66953.77,41479.35,37615.25,91600.6,70694.8,49182.44,41688.77,82160.51,123529.62,34666.94,17182.41,39634.87,35828.64,26097.74,20270.53,19710.42,29665.26,22102.46,18263.35
,314,315,20,189.060074,8.638,0.846653,,C13-label-1,N-acetyl-glutamate,N-acetyl-glutamate,C7H11NO5,0.072,1.452758,188.056778,0,0,0,0,0,7354.12,10287.12,5051.63,4952.72,3918.07,3444.89,0,4034.45,4008.97,5579.46,2252.44,1276,35423.42,24527.4,13175.95,11065.71,22592.37,29167.66,16378.45,2650.16,14343.32,8986.6,10319.12,10352.76,939.82,1444.8,1195.12,929.12
,314,316,10,190.063171,8.702,0.846213,,C13-label-2,N-acetyl-glutamate,N-acetyl-glutamate,C7H11NO5,0.008,0.080283,188.056778,2843.56,1464.89,0,0,0,0,767.03,0,0,0,0,0,0,0,728.83,0,0,25119.84,16662.33,12484.11,8638.08,14475.19,19864.98,12498.27,2624.5,11818.23,5933.15,6194.59,7227.58,924.62,0,0,0
,314,317,8,191.067047,8.647,0.845191,,C13-label-3,N-acetyl-glutamate,N-acetyl-glutamate,C7H11NO5,0.063,2.79514,188.056778,0,750.86,0,0,0,0,1381.91,0,0,0,0,0,0,0,0,0,0,16325.83,10001.64,6658.48,4867.82,11356.15,15923.8,4875.24,1058.06,5709.31,3966.89,3198.29,5324.83,0,0,0,0
,314,318,4,192.07048,8.648,0.834362,,C13-label-4,N-acetyl-glutamate,N-acetyl-glutamate,C7H11NO5,0.062,3.177758,188.056778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9732.38,4643.83,3149.08,1719.62,3892.59,7430.2,5515.27,0,4053.82,0,1489.81,1077.8,0,0,0,0
,320,320,28,179.056366,8.65,0.808774,[M-H]-,C12 PARENT,Inositol,Inositol,C6H12O6,0.04,1.448705,179.056366,74223.88,9243.9,3802.93,5103.57,6135.44,2373744.5,2640172.75,1464444.38,1647848,1276774,1367257.12,2025064,2655147.25,2527573.25,1496702.62,1572850.5,2184035.75,2840522,2628353.25,1438000.38,1536333,2321436.75,2894316.75,3552972,1484907,3467554,2360003.25,2335710.75,2374419.25,796650.44,1037377.5,1160264.62,1124961
,320,326,28,180.059738,8.68,0.84832,,C13-label-1,Inositol,Inositol,C6H12O6,0.01,1.525375,179.056366,3598.34,0,0,0,0,159948.17,177156.39,89683.38,104656,78856.59,90299.95,130224.75,171028.61,165104.23,103539.25,104257.91,149989.67,195848.3,185484.02,106590.77,107576.05,163726.95,214462.48,245493.06,110796.37,234567.25,152802.16,163143.39,174665.77,48820.58,63753.74,73254.34,73998.44
,320,327,7,181.062256,8.629,0.657689,,C13-label-2,Inositol,Inositol,C6H12O6,0.061,3.118118,179.056366,21256.34,1910.18,2036.78,1024.83,2028.78,3851.74,2971.28,2065.76,2701.88,7285.28,3166.93,7597.11,3401,2405.55,3080.16,2829.23,1761.17,14149.6,12001.07,9156.06,9906.91,9570.64,11587.55,17645.17,7193.49,15246.38,6695.25,7345.86,11353.97,2007.86,3488.08,2190.34,2681.33
,320,328,6,182.066193,8.714,0.680717,,C13-label-3,Inositol,Inositol,C6H12O6,0.024,0.083809,179.056366,2639.15,0,0,0,0,0,1081.33,0,0,0,0,0,0,0,0,0,0,14743.37,14410.75,8395.43,9383.29,9212.35,14672.62,17130.69,6944.25,15554.1,12513.62,8964.44,14951.27,0,0,0,639.3
,320,329,6,183.069855,8.659,0.68315,,C13-label-4,Inositol,Inositol,C6H12O6,0.031,1.750344,179.056366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800.2,8626.64,6041.65,5601.34,2776.45,8034.06,10288.22,3051.33,8552.24,6215.51,7628.07,6537.11,1846.33,0,0,0
,330,330,29,316.116913,8.357,0.850307,[M-H]-,C12 PARENT,Glycerophosphocholine (+HAc),Glycerophosphocholine (+HAc),C10H24NO8P,0.123,0.772312,316.116913,0,2318.31,0,0,0,80591.34,88863.48,23687.21,86034.16,44441.08,77828.52,29649.3,59896.92,45441.57,37090.53,55233,44282.86,61283.62,56491.07,33610.38,34571.73,47590.32,65380.6,42274.45,31468.37,55563.26,36127.29,28400.98,34400,16224.62,27257.91,16196.91,61492.2
,330,331,11,317.120483,8.34,0.841446,,C13-label-1,Glycerophosphocholine (+HAc),Glycerophosphocholine (+HAc),C10H24NO8P,0.14,1.347269,316.116913,0,0,0,0,0,9107.09,11028.88,1310.76,9259.46,4191.4,8060.25,0,5373.21,5349.11,4416.39,6340.2,4697.99,8998.13,6973.69,4676.34,4423.13,6709.86,9010.4,5261.11,0,6900.75,0,2528.83,4393.69,0,0,0,6520.59
,333,333,29,145.014359,8.061,0.801988,[M-H]-,C12 PARENT,a-ketoglutarate,a-ketoglutarate,C5H6O5,0.071,0.736559,145.014359,34020.18,19391.61,11701.45,11442.71,10494.71,697041,1014648.19,976576,369778.16,427209.22,308561.91,400739.12,778935,443307.12,426294.38,584797.81,386688.72,488120.84,404985.38,756870.69,267424.22,469011.62,576095.19,515208.16,161983.89,499336.97,373922.22,288356,296355.22,157947.06,264595.16,330581.53,363121.16
,333,339,28,146.017792,8.05,0.851848,,C13-label-1,a-ketoglutarate,a-ketoglutarate,C5H6O5,0.06,1.253996,145.014359,1858.9,1054.73,674.87,0,814.19,42882.98,59203.3,53797.37,22073.28,27972.76,17092.78,26767.71,43504.92,23596.21,25310.54,35571.41,19529.86,120826.59,100160.6,162760.62,64909.36,105141.88,127757.01,119755.16,41028.11,120298.71,84809.11,63816.19,69674.45,18221.1,27564.29,47937.89,40823.82
,333,340,17,147.020905,7.83,0.848113,,C13-label-2,a-ketoglutarate,a-ketoglutarate,C5H6O5,0.16,0.311359,145.014359,15346.89,3477.24,4502.99,3934.66,4960.51,3996.09,2668.13,4111.8,5473.24,1406.02,3709.57,2292.88,2528.15,5466.13,5179.95,6331.7,2250.9,71145.59,65212.09,111137.63,41297.02,59026.71,79448.38,73870.23,29751.26,78570.05,48443.62,40071.82,43171.06,1818.7,3302.68,6160.99,6371.27
,333,341,12,148.024872,7.99,0.848408,,C13-label-3,a-ketoglutarate,a-ketoglutarate,C5H6O5,0,3.814071,145.014359,0,0,0,553.11,650.74,998.15,0,704.43,756.35,0,1626.97,0,791.27,0,1253.77,969.32,0,34743.81,37476.68,68359.83,25802,33770.63,41517.81,41664.68,14731.16,45438.48,26577.86,24318.41,24178.59,767.83,756.04,812.47,738.06
,333,342,12,149.027603,8.082,0.84418,,C13-label-4,a-ketoglutarate,a-ketoglutarate,C5H6O5,0.092,0.409556,145.014359,0,0,736.23,0,0,0,648.16,736.32,0,0,0,0,0,0,0,0,0,13443.7,13720.79,25113.91,10548.36,14664.4,13817.08,16742.83,8201.98,16137.06,9023.81,9706.65,9402.83,0,0,0,0
,343,343,28,131.046371,8.27,0.852075,[M-H]-,C12 PARENT,Asparagine,Asparagine,C4H8N2O3,0.39,1.164382,131.046371,6931.19,1717.28,766.76,963.2,777.7,229546.25,231001.23,80771.16,145303.33,134287.38,110520.9,103732.94,160982.42,142518.88,90145.9,58071.82,105927.76,276142.34,218361.05,100943.56,112537.9,187188.56,299272.38,211122.06,61122.19,236810.38,213074.64,165877.48,135457.86,61979.5,99737.79,56031.46,91729.84
,343,349,24,132.049744,8.136,0.844431,,C13-label-1,Asparagine,Asparagine,C4H8N2O3,0.256,1.271088,131.046371,0,0,0,0,0,10254.83,9848.82,3593.91,5698.29,4857.2,6432.46,2644.22,7937.89,6903.83,4449.53,3097.03,5557.28,24280.07,20971.28,8786.63,9910.08,12451.87,27277.19,25048.97,3882.99,33543.33,19972.28,18553.66,17018.16,4247.93,5288.52,3101.72,5996.96
,343,350,9,133.053024,8.593,0.847518,,C13-label-2,Asparagine,Asparagine,C4H8N2O3,0.713,0.802775,131.046371,0,1041.8,765.11,0,1000.21,987.74,1056.85,0,656.81,1239.4,721.25,1478.57,874.88,817.15,0,1035.68,0,11977.92,12293.02,6130.72,3952.48,7364.74,8308.95,16083.95,2640.94,22953.04,5956.63,12991.75,11613.8,1153.9,834.5,1117.22,984.02
,343,351,7,134.056351,8.204,0.848074,,C13-label-3,Asparagine,Asparagine,C4H8N2O3,0.324,0.569119,131.046371,0,0,0,0,574.07,0,0,0,0,0,0,0,0,0,0,0,0,5413.72,7980.22,1533.46,1818.43,4524.84,6768.77,7590.48,3341.59,15660.48,0,8868.49,8913.8,0,0,0,0
,343,352,4,135.059692,8.247,0.838814,,C13-label-4,Asparagine,Asparagine,C4H8N2O3,0.367,0.451913,131.046371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.94,1168.37,0,0,784.43,1119.33,2787.24,639.17,4042.63,979.25,2107.9,1467.85,0,0,0,0
,353,353,30,104.035637,8.141,0.854776,[M-H]-,C12 PARENT,Serine,Serine,C3H7NO3,0.321,3.080056,104.035637,10796.25,4938.49,2516.21,1090.97,1628.06,805175.5,1298035.25,1034460,311312.66,870673.75,227307.89,601706.69,1245409.88,810769.75,1101089.5,1044088.19,516107.16,512419,482935.97,1079114.62,318157,717050.81,1012624.69,1171243.12,297029.12,723879.19,392651.78,279070.28,286101.66,248203.25,379360.59,956531.69,689170.31
,353,358,28,105.038887,8.026,0.850229,,C13-label-1,Serine,Serine,C3H7NO3,0.206,2.033756,104.035637,0,0,0,0,0,25223.95,45796.7,37933.21,11094.81,27779.59,8872.82,19995.62,45925.1,28647.62,35617.92,33452.68,16297.25,61317.98,56389.35,54395.86,35468.58,66142.87,91294.75,86574.9,27777.25,81924.95,75476.71,43825.27,45400.59,9100.66,16743.64,31714.76,27517.21
,353,359,5,106.041626,7.964,0.807105,,C13-label-2,Serine,Serine,C3H7NO3,0.144,3.741239,104.035637,11234.91,2828.07,3617.53,3981.22,1958.44,11968.03,3400.11,3446.82,4551.04,2595.33,3629.58,4597.1,2172.56,2406.5,2669.95,1574.4,3398.89,30834.52,28046.28,17063.26,17824.09,27650.05,37219.98,33123.17,12176.45,42587.61,5326.61,5674.62,23464.79,3683.95,2731.91,1494.51,2433.26
,353,360,12,107.045303,8.095,0.837569,,C13-label-3,Serine,Serine,C3H7NO3,0.275,0.712725,104.035637,1867.99,723.33,0,0,538.74,613.33,870.98,540.48,0,0,524.62,0,0,719.16,0,0,0,8034.25,9901.64,5449.01,6197.76,7694.93,12077.5,11098.09,2257.07,10590.88,12319.68,5397.61,7731.42,0,0,0,0
,1,1,32,145.061996,7.878,0.832488,[M-H]-,C12 PARENT,Glutamine,Glutamine,C5H10N2O3,0.138,0.946693,145.061996,3858.17,11765.35,2530.96,4168.5,5286.75,7922024,8924193,2446005.25,4731720.5,4156108.75,3767857.75,3699616.75,4147452,3489851.25,1586843.88,1404840.5,2999511.75,7926558.5,6986150,3207400,3943838,7097784,8936321,4292044.5,1699245,4632419.5,4520566,2840355.75,3020406.25,2002971.38,2986984,848980.5,1669334.38
,1,8,28,146.065353,7.859,0.856315,,C13-label-1,Glutamine,Glutamine,C5H10N2O3,0.119,0.94019,145.061996,0,0,0,0,0,457111.88,521620.75,142419.89,266356.22,233890.67,209060.44,203125.75,238850.67,193394.19,90483.62,79251.83,160087.94,1109820.62,965672.69,416520.62,517830.84,944715.81,1316723.88,749281.31,273755,885916.81,737091.31,496988.84,553303.19,213973.95,326195.16,109472.6,232347.62
,1,9,27,147.068848,7.869,0.853322,,C13-label-2,Glutamine,Glutamine,C5H10N2O3,0.129,1.867552,145.061996,0,0,0,0,608.57,8768.29,7608.38,2910.79,4918.61,4972.32,3243.84,5148.33,4124.47,2614.23,1660.85,1986.74,2890.88,685934.69,635655.19,288659.22,320994.34,611925.44,829933.81,600063.25,221843.06,689664,568621.06,368521.41,438151.72,6547.8,13152.69,3978.16,10128.94
