Logger,DateTime,Temp,Treatment
20987159,6/18/21 17:50,27.333,Ambient
20987160,6/18/21 17:50,27.333,Ambient
20719656,6/18/21 17:50,29.765,High
20719658,6/18/21 17:50,29.74,High
20946645,6/18/21 17:50,29.84,High
20946643,6/18/21 18:00,27.259,Ambient
20987159,6/18/21 18:00,27.284,Ambient
20987160,6/18/21 18:00,27.284,Ambient
20719656,6/18/21 18:00,29.79,High
20719658,6/18/21 18:00,29.74,High
20946645,6/18/21 18:00,29.84,High
20946643,6/18/21 18:10,27.21,Ambient
20987159,6/18/21 18:10,27.21,Ambient
20987160,6/18/21 18:10,27.21,Ambient
20719656,6/18/21 18:10,29.79,High
20719658,6/18/21 18:10,29.765,High
20946645,6/18/21 18:10,29.865,High
20946643,6/18/21 18:20,27.136,Ambient
20987159,6/18/21 18:20,27.136,Ambient
20987160,6/18/21 18:20,27.136,Ambient
20719656,6/18/21 18:20,29.765,High
20719658,6/18/21 18:20,29.765,High
20946645,6/18/21 18:20,29.84,High
20946643,6/18/21 18:30,27.087,Ambient
20987159,6/18/21 18:30,27.087,Ambient
20987160,6/18/21 18:30,27.087,Ambient
20719656,6/18/21 18:30,29.765,High
20719658,6/18/21 18:30,29.74,High
20946645,6/18/21 18:30,29.84,High
20946643,6/18/21 18:40,27.014,Ambient
20987159,6/18/21 18:40,27.014,Ambient
20987160,6/18/21 18:40,27.014,Ambient
20719656,6/18/21 18:40,29.765,High
20719658,6/18/21 18:40,29.715,High
20946645,6/18/21 18:40,29.815,High
20946643,6/18/21 18:50,26.94,Ambient
20987159,6/18/21 18:50,26.94,Ambient
20987160,6/18/21 18:50,26.94,Ambient
20719656,6/18/21 18:50,29.715,High
20719658,6/18/21 18:50,29.69,High
20946645,6/18/21 18:50,29.79,High
20946643,6/18/21 19:00,26.867,Ambient
20987159,6/18/21 19:00,26.867,Ambient
20987160,6/18/21 19:00,26.867,Ambient
20719656,6/18/21 19:00,29.69,High
20719658,6/18/21 19:00,29.665,High
20946645,6/18/21 19:00,29.765,High
20946643,6/18/21 19:10,26.793,Ambient
20987159,6/18/21 19:10,26.818,Ambient
20987160,6/18/21 19:10,26.818,Ambient
20719656,6/18/21 19:10,29.665,High
20719658,6/18/21 19:10,29.64,High
20946645,6/18/21 19:10,29.74,High
20946643,6/18/21 19:20,26.744,Ambient
20987159,6/18/21 19:20,26.744,Ambient
20987160,6/18/21 19:20,26.744,Ambient
20719656,6/18/21 19:20,29.665,High
20719658,6/18/21 19:20,29.64,High
20946645,6/18/21 19:20,29.715,High
20946643,6/18/21 19:30,26.695,Ambient
20987159,6/18/21 19:30,26.695,Ambient
20987160,6/18/21 19:30,26.695,Ambient
20719656,6/18/21 19:30,29.665,High
20719658,6/18/21 19:30,29.615,High
20946645,6/18/21 19:30,29.715,High
20946643,6/18/21 19:40,26.622,Ambient
20987159,6/18/21 19:40,26.622,Ambient
20987160,6/18/21 19:40,26.622,Ambient
20719656,6/18/21 19:40,29.64,High
20719658,6/18/21 19:40,29.615,High
20946645,6/18/21 19:40,29.715,High
20946643,6/18/21 19:50,26.573,Ambient
20987159,6/18/21 19:50,26.573,Ambient
20987160,6/18/21 19:50,26.573,Ambient
20719656,6/18/21 19:50,29.615,High
20719658,6/18/21 19:50,29.59,High
20946645,6/18/21 19:50,29.665,High
20946643,6/18/21 20:00,26.5,Ambient
20987159,6/18/21 20:00,26.524,Ambient
20987160,6/18/21 20:00,26.524,Ambient
20719656,6/18/21 20:00,29.565,High
20719658,6/18/21 20:00,29.54,High
20946645,6/18/21 20:00,29.64,High
20946643,6/18/21 20:10,26.451,Ambient
20987159,6/18/21 20:10,26.451,Ambient
20987160,6/18/21 20:10,26.451,Ambient
20719656,6/18/21 20:10,29.565,High
20719658,6/18/21 20:10,29.54,High
20946645,6/18/21 20:10,29.64,High
20946643,6/18/21 20:20,26.402,Ambient
20987159,6/18/21 20:20,26.402,Ambient
20987160,6/18/21 20:20,26.402,Ambient
20719656,6/18/21 20:20,29.565,High
20719658,6/18/21 20:20,29.54,High
20946645,6/18/21 20:20,29.64,High
20946643,6/18/21 20:30,26.353,Ambient
20987159,6/18/21 20:30,26.353,Ambient
20987160,6/18/21 20:30,26.353,Ambient
20719656,6/18/21 20:30,29.54,High
20719658,6/18/21 20:30,29.515,High
20946645,6/18/21 20:30,29.615,High
20946643,6/18/21 20:40,26.304,Ambient
20987159,6/18/21 20:40,26.304,Ambient
20987160,6/18/21 20:40,26.304,Ambient
20719656,6/18/21 20:40,29.565,High
20719658,6/18/21 20:40,29.54,High
20946645,6/18/21 20:40,29.615,High
20946643,6/18/21 20:50,26.256,Ambient
20987159,6/18/21 20:50,26.256,Ambient
20987160,6/18/21 20:50,26.256,Ambient
20719656,6/18/21 20:50,29.565,High
20719658,6/18/21 20:50,29.54,High
20946645,6/18/21 20:50,29.615,High
20946643,6/18/21 21:00,26.207,Ambient
20987159,6/18/21 21:00,26.207,Ambient
20987160,6/18/21 21:00,26.207,Ambient
20719656,6/18/21 21:00,29.49,High
20719658,6/18/21 21:00,29.464,High
20946645,6/18/21 21:00,29.565,High
20946643,6/18/21 21:10,26.158,Ambient
20987159,6/18/21 21:10,26.158,Ambient
20987160,6/18/21 21:10,26.158,Ambient
20719656,6/18/21 21:10,29.19,High
20719658,6/18/21 21:10,29.165,High
20946645,6/18/21 21:10,29.265,High
20946643,6/18/21 21:20,26.109,Ambient
20987159,6/18/21 21:20,26.109,Ambient
20987160,6/18/21 21:20,26.109,Ambient
20719656,6/18/21 21:20,28.916,High
20719658,6/18/21 21:20,28.891,High
20946645,6/18/21 21:20,28.965,High
20946643,6/18/21 21:30,26.061,Ambient
20987159,6/18/21 21:30,26.085,Ambient
20987160,6/18/21 21:30,26.085,Ambient
20719656,6/18/21 21:30,28.667,High
20719658,6/18/21 21:30,28.642,High
20946645,6/18/21 21:30,28.717,High
20946643,6/18/21 21:40,26.036,Ambient
20987159,6/18/21 21:40,26.036,Ambient
20987160,6/18/21 21:40,26.036,Ambient
20719656,6/18/21 21:40,28.444,High
20719658,6/18/21 21:40,28.419,High
20946645,6/18/21 21:40,28.493,High
20946643,6/18/21 21:50,25.987,Ambient
20987159,6/18/21 21:50,25.987,Ambient
20987160,6/18/21 21:50,26.012,Ambient
20719656,6/18/21 21:50,28.221,High
20719658,6/18/21 21:50,28.196,High
20946645,6/18/21 21:50,28.295,High
20946643,6/18/21 22:00,25.963,Ambient
20987159,6/18/21 22:00,25.963,Ambient
20987160,6/18/21 22:00,25.963,Ambient
20719656,6/18/21 22:00,28.023,High
20719658,6/18/21 22:00,27.998,High
20946645,6/18/21 22:00,28.097,High
20946643,6/18/21 22:10,25.914,Ambient
20987159,6/18/21 22:10,25.914,Ambient
20987160,6/18/21 22:10,25.914,Ambient
20719656,6/18/21 22:10,27.85,High
20719658,6/18/21 22:10,27.825,High
20946645,6/18/21 22:10,27.924,High
20946643,6/18/21 22:20,25.89,Ambient
20987159,6/18/21 22:20,25.89,Ambient
20987160,6/18/21 22:20,25.89,Ambient
20719656,6/18/21 22:20,27.702,High
20719658,6/18/21 22:20,27.677,High
20946645,6/18/21 22:20,27.776,High
20946643,6/18/21 22:30,25.841,Ambient
20987159,6/18/21 22:30,25.841,Ambient
20987160,6/18/21 22:30,25.841,Ambient
20719656,6/18/21 22:30,27.554,High
20719658,6/18/21 22:30,27.53,High
20946645,6/18/21 22:30,27.628,High
20946643,6/18/21 22:40,25.793,Ambient
20987159,6/18/21 22:40,25.793,Ambient
20987160,6/18/21 22:40,25.793,Ambient
20719656,6/18/21 22:40,27.431,High
20719658,6/18/21 22:40,27.407,High
20946645,6/18/21 22:40,27.481,High
20946643,6/18/21 22:50,25.768,Ambient
20987159,6/18/21 22:50,25.768,Ambient
20987160,6/18/21 22:50,25.768,Ambient
20719656,6/18/21 22:50,27.308,High
20719658,6/18/21 22:50,27.284,High
20946645,6/18/21 22:50,27.382,High
20946643,6/18/21 23:00,25.72,Ambient
20987159,6/18/21 23:00,25.72,Ambient
20987160,6/18/21 23:00,25.72,Ambient
20719656,6/18/21 23:00,27.21,High
20719658,6/18/21 23:00,27.186,High
20946645,6/18/21 23:00,27.259,High
20946643,6/18/21 23:10,25.695,Ambient
20987159,6/18/21 23:10,25.695,Ambient
20987160,6/18/21 23:10,25.695,Ambient
20719656,6/18/21 23:10,27.112,High
20719658,6/18/21 23:10,27.087,High
20946645,6/18/21 23:10,27.186,High
20946643,6/18/21 23:20,25.768,Ambient
20987159,6/18/21 23:20,25.768,Ambient
20987160,6/18/21 23:20,25.768,Ambient
20719656,6/18/21 23:20,27.284,High
20719658,6/18/21 23:20,27.235,High
20946645,6/18/21 23:20,27.333,High
20946643,6/18/21 23:30,25.841,Ambient
20987159,6/18/21 23:30,25.866,Ambient
20987160,6/18/21 23:30,25.866,Ambient
20719656,6/18/21 23:30,27.579,High
20719658,6/18/21 23:30,27.53,High
20946645,6/18/21 23:30,27.604,High
20946643,6/18/21 23:40,25.914,Ambient
20987159,6/18/21 23:40,25.939,Ambient
20987160,6/18/21 23:40,25.939,Ambient
20719656,6/18/21 23:40,27.801,High
20719658,6/18/21 23:40,27.751,High
20946645,6/18/21 23:40,27.825,High
20946643,6/18/21 23:50,25.987,Ambient
20987159,6/18/21 23:50,26.012,Ambient
20987160,6/18/21 23:50,26.012,Ambient
20719656,6/18/21 23:50,27.998,High
20719658,6/18/21 23:50,27.949,High
20946645,6/18/21 23:50,28.048,High
20946643,6/19/21 00:00,26.061,Ambient
20987159,6/19/21 00:00,26.061,Ambient
20987160,6/19/21 00:00,26.061,Ambient
20719656,6/19/21 00:00,28.196,High
20719658,6/19/21 00:00,28.147,High
20946645,6/19/21 00:00,28.221,High
20946643,6/19/21 00:10,26.109,Ambient
20987159,6/19/21 00:10,26.109,Ambient
20987160,6/19/21 00:10,26.109,Ambient
20719656,6/19/21 00:10,28.369,High
20719658,6/19/21 00:10,28.32,High
20946645,6/19/21 00:10,28.394,High
20946643,6/19/21 00:20,26.158,Ambient
20987159,6/19/21 00:20,26.158,Ambient
20987160,6/19/21 00:20,26.158,Ambient
20719656,6/19/21 00:20,28.518,High
20719658,6/19/21 00:20,28.468,High
20946645,6/19/21 00:20,28.543,High
20946643,6/19/21 00:30,26.207,Ambient
20987159,6/19/21 00:30,26.207,Ambient
20987160,6/19/21 00:30,26.207,Ambient
20719656,6/19/21 00:30,28.617,High
20719658,6/19/21 00:30,28.593,High
20946645,6/19/21 00:30,28.667,High
20946643,6/19/21 00:40,26.231,Ambient
20987159,6/19/21 00:40,26.231,Ambient
20987160,6/19/21 00:40,26.231,Ambient
20719656,6/19/21 00:40,28.692,High
20719658,6/19/21 00:40,28.642,High
20946645,6/19/21 00:40,28.717,High
20946643,6/19/21 00:50,26.256,Ambient
20987159,6/19/21 00:50,26.256,Ambient
20987160,6/19/21 00:50,26.256,Ambient
20719656,6/19/21 00:50,28.766,High
20719658,6/19/21 00:50,28.742,High
20946645,6/19/21 00:50,28.816,High
20946643,6/19/21 01:00,26.28,Ambient
20987159,6/19/21 01:00,26.28,Ambient
20987160,6/19/21 01:00,26.28,Ambient
20719656,6/19/21 01:00,28.866,High
20719658,6/19/21 01:00,28.816,High
20946645,6/19/21 01:00,28.916,High
20946643,6/19/21 01:10,26.304,Ambient
20987159,6/19/21 01:10,26.304,Ambient
20987160,6/19/21 01:10,26.304,Ambient
20719656,6/19/21 01:10,28.941,High
20719658,6/19/21 01:10,28.916,High
20946645,6/19/21 01:10,28.99,High
20946643,6/19/21 01:20,26.304,Ambient
20987159,6/19/21 01:20,26.304,Ambient
20987160,6/19/21 01:20,26.304,Ambient
20719656,6/19/21 01:20,28.99,High
20719658,6/19/21 01:20,28.965,High
20946645,6/19/21 01:20,29.04,High
20946643,6/19/21 01:30,26.329,Ambient
20987159,6/19/21 01:30,26.329,Ambient
20987160,6/19/21 01:30,26.329,Ambient
20719656,6/19/21 01:30,29.065,High
20719658,6/19/21 01:30,29.015,High
20946645,6/19/21 01:30,29.115,High
20946643,6/19/21 01:40,26.329,Ambient
20987159,6/19/21 01:40,26.329,Ambient
20987160,6/19/21 01:40,26.329,Ambient
20719656,6/19/21 01:40,29.115,High
20719658,6/19/21 01:40,29.065,High
20946645,6/19/21 01:40,29.14,High
20946643,6/19/21 01:50,26.329,Ambient
20987159,6/19/21 01:50,26.353,Ambient
20987160,6/19/21 01:50,26.353,Ambient
20719656,6/19/21 01:50,29.165,High
20719658,6/19/21 01:50,29.115,High
20946645,6/19/21 01:50,29.215,High
20946643,6/19/21 02:00,26.353,Ambient
20987159,6/19/21 02:00,26.353,Ambient
20987160,6/19/21 02:00,26.353,Ambient
20719656,6/19/21 02:00,29.19,High
20719658,6/19/21 02:00,29.14,High
20946645,6/19/21 02:00,29.24,High
20946643,6/19/21 02:10,26.353,Ambient
20987159,6/19/21 02:10,26.353,Ambient
20987160,6/19/21 02:10,26.353,Ambient
20719656,6/19/21 02:10,29.04,High
20719658,6/19/21 02:10,29.015,High
20946645,6/19/21 02:10,29.115,High
20946643,6/19/21 02:20,26.353,Ambient
20987159,6/19/21 02:20,26.353,Ambient
20987160,6/19/21 02:20,26.353,Ambient
20719656,6/19/21 02:20,29.09,High
20719658,6/19/21 02:20,29.04,High
20946645,6/19/21 02:20,29.14,High
20946643,6/19/21 02:30,26.329,Ambient
20987159,6/19/21 02:30,26.353,Ambient
20987160,6/19/21 02:30,26.353,Ambient
20719656,6/19/21 02:30,29.115,High
20719658,6/19/21 02:30,29.09,High
20946645,6/19/21 02:30,29.165,High
20946643,6/19/21 02:40,26.329,Ambient
20987159,6/19/21 02:40,26.353,Ambient
20987160,6/19/21 02:40,26.329,Ambient
20719656,6/19/21 02:40,29.115,High
20719658,6/19/21 02:40,29.09,High
20946645,6/19/21 02:40,29.165,High
20946643,6/19/21 02:50,26.329,Ambient
20987159,6/19/21 02:50,26.329,Ambient
20987160,6/19/21 02:50,26.329,Ambient
20719656,6/19/21 02:50,29.115,High
20719658,6/19/21 02:50,29.09,High
20946645,6/19/21 02:50,29.165,High
20946643,6/19/21 03:00,26.329,Ambient
20987159,6/19/21 03:00,26.329,Ambient
20987160,6/19/21 03:00,26.329,Ambient
20719656,6/19/21 03:00,29.115,High
20719658,6/19/21 03:00,29.065,High
20946645,6/19/21 03:00,29.165,High
20946643,6/19/21 03:10,26.304,Ambient
20987159,6/19/21 03:10,26.329,Ambient
20987160,6/19/21 03:10,26.329,Ambient
20719656,6/19/21 03:10,28.891,High
20719658,6/19/21 03:10,28.866,High
20946645,6/19/21 03:10,28.941,High
20946643,6/19/21 03:20,26.304,Ambient
20987159,6/19/21 03:20,26.304,Ambient
20987160,6/19/21 03:20,26.304,Ambient
20719656,6/19/21 03:20,28.916,High
20719658,6/19/21 03:20,28.866,High
20946645,6/19/21 03:20,28.965,High
20946643,6/19/21 03:30,26.304,Ambient
20987159,6/19/21 03:30,26.304,Ambient
20987160,6/19/21 03:30,26.304,Ambient
20719656,6/19/21 03:30,28.916,High
20719658,6/19/21 03:30,28.866,High
20946645,6/19/21 03:30,28.965,High
20946643,6/19/21 03:40,26.304,Ambient
20987159,6/19/21 03:40,26.304,Ambient
20987160,6/19/21 03:40,26.304,Ambient
20719656,6/19/21 03:40,28.916,High
20719658,6/19/21 03:40,28.916,High
20946645,6/19/21 03:40,28.99,High
20946643,6/19/21 03:50,26.304,Ambient
20987159,6/19/21 03:50,26.304,Ambient
20987160,6/19/21 03:50,26.304,Ambient
20719656,6/19/21 03:50,28.916,High
20719658,6/19/21 03:50,28.891,High
20946645,6/19/21 03:50,28.965,High
20946643,6/19/21 04:00,26.28,Ambient
20987159,6/19/21 04:00,26.28,Ambient
20987160,6/19/21 04:00,26.28,Ambient
20719656,6/19/21 04:00,28.891,High
20719658,6/19/21 04:00,28.866,High
20946645,6/19/21 04:00,28.965,High
20946643,6/19/21 04:10,26.28,Ambient
20987159,6/19/21 04:10,26.28,Ambient
20987160,6/19/21 04:10,26.28,Ambient
20719656,6/19/21 04:10,28.916,High
20719658,6/19/21 04:10,28.891,High
20946645,6/19/21 04:10,28.99,High
20946643,6/19/21 04:20,26.28,Ambient
20987159,6/19/21 04:20,26.28,Ambient
20987160,6/19/21 04:20,26.28,Ambient
20719656,6/19/21 04:20,28.916,High
20719658,6/19/21 04:20,28.891,High
20946645,6/19/21 04:20,28.965,High
20946643,6/19/21 04:30,26.28,Ambient
20987159,6/19/21 04:30,26.28,Ambient
20987160,6/19/21 04:30,26.28,Ambient
20719656,6/19/21 04:30,28.891,High
20719658,6/19/21 04:30,28.866,High
20946645,6/19/21 04:30,28.941,High
20946643,6/19/21 04:40,26.28,Ambient
20987159,6/19/21 04:40,26.28,Ambient
20987160,6/19/21 04:40,26.28,Ambient
20719656,6/19/21 04:40,28.766,High
20719658,6/19/21 04:40,28.717,High
20946645,6/19/21 04:40,28.816,High
20946643,6/19/21 04:50,26.28,Ambient
20987159,6/19/21 04:50,26.28,Ambient
20987160,6/19/21 04:50,26.28,Ambient
20719656,6/19/21 04:50,28.766,High
20719658,6/19/21 04:50,28.742,High
20946645,6/19/21 04:50,28.841,High
20946643,6/19/21 05:00,26.28,Ambient
20987159,6/19/21 05:00,26.28,Ambient
20987160,6/19/21 05:00,26.28,Ambient
20719656,6/19/21 05:00,28.791,High
20719658,6/19/21 05:00,28.766,High
20946645,6/19/21 05:00,28.841,High
20946643,6/19/21 05:10,26.28,Ambient
20987159,6/19/21 05:10,26.28,Ambient
20987160,6/19/21 05:10,26.28,Ambient
20719656,6/19/21 05:10,28.717,High
20719658,6/19/21 05:10,28.692,High
20946645,6/19/21 05:10,28.791,High
20946643,6/19/21 05:20,26.28,Ambient
20987159,6/19/21 05:20,26.28,Ambient
20987160,6/19/21 05:20,26.28,Ambient
20719656,6/19/21 05:20,28.766,High
20719658,6/19/21 05:20,28.742,High
20946645,6/19/21 05:20,28.816,High
20946643,6/19/21 05:30,26.28,Ambient
20987159,6/19/21 05:30,26.28,Ambient
20987160,6/19/21 05:30,26.28,Ambient
20719656,6/19/21 05:30,28.766,High
20719658,6/19/21 05:30,28.742,High
20946645,6/19/21 05:30,28.841,High
20946643,6/19/21 05:40,26.256,Ambient
20987159,6/19/21 05:40,26.28,Ambient
20987160,6/19/21 05:40,26.28,Ambient
20719656,6/19/21 05:40,28.742,High
20719658,6/19/21 05:40,28.717,High
20946645,6/19/21 05:40,28.791,High
20946643,6/19/21 05:50,26.256,Ambient
20987159,6/19/21 05:50,26.256,Ambient
20987160,6/19/21 05:50,26.256,Ambient
20719656,6/19/21 05:50,28.766,High
20719658,6/19/21 05:50,28.742,High
20946645,6/19/21 05:50,28.816,High
20946643,6/19/21 06:00,26.231,Ambient
20987159,6/19/21 06:00,26.231,Ambient
20987160,6/19/21 06:00,26.256,Ambient
20719656,6/19/21 06:00,28.717,High
20719658,6/19/21 06:00,28.692,High
20946645,6/19/21 06:00,28.791,High
20946643,6/19/21 06:10,26.231,Ambient
20987159,6/19/21 06:10,26.231,Ambient
20987160,6/19/21 06:10,26.231,Ambient
20719656,6/19/21 06:10,28.766,High
20719658,6/19/21 06:10,28.742,High
20946645,6/19/21 06:10,28.816,High
20946643,6/19/21 06:20,26.231,Ambient
20987159,6/19/21 06:20,26.256,Ambient
20987160,6/19/21 06:20,26.256,Ambient
20719656,6/19/21 06:20,28.742,High
20719658,6/19/21 06:20,28.717,High
20946645,6/19/21 06:20,28.816,High
20946643,6/19/21 06:30,26.256,Ambient
20987159,6/19/21 06:30,26.256,Ambient
20987160,6/19/21 06:30,26.256,Ambient
20719656,6/19/21 06:30,28.766,High
20719658,6/19/21 06:30,28.742,High
20946645,6/19/21 06:30,28.841,High
20946643,6/19/21 06:40,26.256,Ambient
20987159,6/19/21 06:40,26.256,Ambient
20987160,6/19/21 06:40,26.256,Ambient
20719656,6/19/21 06:40,28.742,High
20719658,6/19/21 06:40,28.717,High
20946645,6/19/21 06:40,28.816,High
20946643,6/19/21 06:50,26.28,Ambient
20987159,6/19/21 06:50,26.28,Ambient
20987160,6/19/21 06:50,26.28,Ambient
20719656,6/19/21 06:50,28.816,High
20719658,6/19/21 06:50,28.791,High
20946645,6/19/21 06:50,28.866,High
20946643,6/19/21 07:00,26.28,Ambient
20987159,6/19/21 07:00,26.28,Ambient
20987160,6/19/21 07:00,26.28,Ambient
20719656,6/19/21 07:00,28.941,High
20719658,6/19/21 07:00,28.916,High
20946645,6/19/21 07:00,29.015,High
20946643,6/19/21 07:10,26.28,Ambient
20987159,6/19/21 07:10,26.304,Ambient
20987160,6/19/21 07:10,26.304,Ambient
20719656,6/19/21 07:10,28.99,High
20719658,6/19/21 07:10,28.965,High
20946645,6/19/21 07:10,29.04,High
20946643,6/19/21 07:20,26.329,Ambient
20987159,6/19/21 07:20,26.329,Ambient
20987160,6/19/21 07:20,26.329,Ambient
20719656,6/19/21 07:20,28.916,High
20719658,6/19/21 07:20,28.916,High
20946645,6/19/21 07:20,28.99,High
20946643,6/19/21 07:30,26.353,Ambient
20987159,6/19/21 07:30,26.378,Ambient
20987160,6/19/21 07:30,26.378,Ambient
20719656,6/19/21 07:30,28.965,High
20719658,6/19/21 07:30,28.941,High
20946645,6/19/21 07:30,29.04,High
20946643,6/19/21 07:40,26.402,Ambient
20987159,6/19/21 07:40,26.402,Ambient
20987160,6/19/21 07:40,26.402,Ambient
20719656,6/19/21 07:40,28.965,High
20719658,6/19/21 07:40,28.941,High
20946645,6/19/21 07:40,29.015,High
20946643,6/19/21 07:50,26.426,Ambient
20987159,6/19/21 07:50,26.426,Ambient
20987160,6/19/21 07:50,26.426,Ambient
20719656,6/19/21 07:50,28.941,High
20719658,6/19/21 07:50,28.916,High
20946645,6/19/21 07:50,29.015,High
20946643,6/19/21 08:00,26.451,Ambient
20987159,6/19/21 08:00,26.451,Ambient
20987160,6/19/21 08:00,26.451,Ambient
20719656,6/19/21 08:00,28.891,High
20719658,6/19/21 08:00,28.866,High
20946645,6/19/21 08:00,28.965,High
20946643,6/19/21 08:10,26.5,Ambient
20987159,6/19/21 08:10,26.5,Ambient
20987160,6/19/21 08:10,26.5,Ambient
20719656,6/19/21 08:10,28.965,High
20719658,6/19/21 08:10,28.941,High
20946645,6/19/21 08:10,29.015,High
20946643,6/19/21 08:20,26.549,Ambient
20987159,6/19/21 08:20,26.549,Ambient
20987160,6/19/21 08:20,26.549,Ambient
20719656,6/19/21 08:20,28.916,High
20719658,6/19/21 08:20,28.866,High
20946645,6/19/21 08:20,28.965,High
20946643,6/19/21 08:30,26.598,Ambient
20987159,6/19/21 08:30,26.598,Ambient
20987160,6/19/21 08:30,26.598,Ambient
20719656,6/19/21 08:30,29.115,High
20719658,6/19/21 08:30,29.09,High
20946645,6/19/21 08:30,29.165,High
20946643,6/19/21 08:40,26.622,Ambient
20987159,6/19/21 08:40,26.622,Ambient
20987160,6/19/21 08:40,26.622,Ambient
20719656,6/19/21 08:40,29.19,High
20719658,6/19/21 08:40,29.165,High
20946645,6/19/21 08:40,29.24,High
20946643,6/19/21 08:50,26.598,Ambient
20987159,6/19/21 08:50,26.598,Ambient
20987160,6/19/21 08:50,26.598,Ambient
20719656,6/19/21 08:50,29.14,High
20719658,6/19/21 08:50,29.115,High
20946645,6/19/21 08:50,29.215,High
20946643,6/19/21 09:00,26.598,Ambient
20987159,6/19/21 09:00,26.598,Ambient
20987160,6/19/21 09:00,26.598,Ambient
20719656,6/19/21 09:00,29.14,High
20719658,6/19/21 09:00,29.115,High
20946645,6/19/21 09:00,29.19,High
20946643,6/19/21 09:10,26.598,Ambient
20987159,6/19/21 09:10,26.622,Ambient
20987160,6/19/21 09:10,26.622,Ambient
20719656,6/19/21 09:10,29.115,High
20719658,6/19/21 09:10,29.09,High
20946645,6/19/21 09:10,29.165,High
20946643,6/19/21 09:20,26.598,Ambient
20987159,6/19/21 09:20,26.622,Ambient
20987160,6/19/21 09:20,26.622,Ambient
20719656,6/19/21 09:20,29.19,High
20719658,6/19/21 09:20,29.165,High
20946645,6/19/21 09:20,29.24,High
20946643,6/19/21 09:30,26.622,Ambient
20987159,6/19/21 09:30,26.622,Ambient
20987160,6/19/21 09:30,26.622,Ambient
20719656,6/19/21 09:30,29.215,High
20719658,6/19/21 09:30,29.19,High
20946645,6/19/21 09:30,29.29,High
20946643,6/19/21 09:40,26.622,Ambient
20987159,6/19/21 09:40,26.622,Ambient
20987160,6/19/21 09:40,26.622,Ambient
20719656,6/19/21 09:40,29.115,High
20719658,6/19/21 09:40,29.09,High
20946645,6/19/21 09:40,29.19,High
20946643,6/19/21 09:50,26.622,Ambient
20987159,6/19/21 09:50,26.622,Ambient
20987160,6/19/21 09:50,26.622,Ambient
20719656,6/19/21 09:50,29.165,High
20719658,6/19/21 09:50,29.14,High
20946645,6/19/21 09:50,29.24,High
20946643,6/19/21 10:00,26.598,Ambient
20987159,6/19/21 10:00,26.622,Ambient
20987160,6/19/21 10:00,26.622,Ambient
20719656,6/19/21 10:00,29.29,High
20719658,6/19/21 10:00,29.265,High
20946645,6/19/21 10:00,29.34,High
20946643,6/19/21 10:10,26.598,Ambient
20987159,6/19/21 10:10,26.598,Ambient
20987160,6/19/21 10:10,26.598,Ambient
20719656,6/19/21 10:10,29.365,High
20719658,6/19/21 10:10,29.34,High
20946645,6/19/21 10:10,29.439,High
20946643,6/19/21 10:20,26.622,Ambient
20987159,6/19/21 10:20,26.622,Ambient
20987160,6/19/21 10:20,26.622,Ambient
20719656,6/19/21 10:20,29.365,High
20719658,6/19/21 10:20,29.34,High
20946645,6/19/21 10:20,29.414,High
20946643,6/19/21 10:30,26.598,Ambient
20987159,6/19/21 10:30,26.622,Ambient
20987160,6/19/21 10:30,26.622,Ambient
20719656,6/19/21 10:30,29.365,High
20719658,6/19/21 10:30,29.34,High
20946645,6/19/21 10:30,29.414,High
20946643,6/19/21 10:40,26.598,Ambient
20987159,6/19/21 10:40,26.598,Ambient
20987160,6/19/21 10:40,26.598,Ambient
20719656,6/19/21 10:40,29.29,High
20719658,6/19/21 10:40,29.265,High
20946645,6/19/21 10:40,29.34,High
20946643,6/19/21 10:50,26.598,Ambient
20987159,6/19/21 10:50,26.598,Ambient
20987160,6/19/21 10:50,26.598,Ambient
20719656,6/19/21 10:50,29.365,High
20719658,6/19/21 10:50,29.34,High
20946645,6/19/21 10:50,29.439,High
20946643,6/19/21 11:00,26.573,Ambient
20987159,6/19/21 11:00,26.598,Ambient
20987160,6/19/21 11:00,26.598,Ambient
20719656,6/19/21 11:00,29.365,High
20719658,6/19/21 11:00,29.34,High
20946645,6/19/21 11:00,29.414,High
20946643,6/19/21 11:10,26.598,Ambient
20987159,6/19/21 11:10,26.598,Ambient
20987160,6/19/21 11:10,26.598,Ambient
20719656,6/19/21 11:10,29.34,High
20719658,6/19/21 11:10,29.315,High
20946645,6/19/21 11:10,29.414,High
20946643,6/19/21 11:20,26.598,Ambient
20987159,6/19/21 11:20,26.598,Ambient
20987160,6/19/21 11:20,26.598,Ambient
20719656,6/19/21 11:20,29.389,High
20719658,6/19/21 11:20,29.365,High
20946645,6/19/21 11:20,29.464,High
20946643,6/19/21 11:30,26.573,Ambient
20987159,6/19/21 11:30,26.598,Ambient
20987160,6/19/21 11:30,26.598,Ambient
20719656,6/19/21 11:30,29.439,High
20719658,6/19/21 11:30,29.414,High
20946645,6/19/21 11:30,29.49,High
20946643,6/19/21 11:40,26.573,Ambient
20987159,6/19/21 11:40,26.573,Ambient
20987160,6/19/21 11:40,26.573,Ambient
20719656,6/19/21 11:40,29.365,High
20719658,6/19/21 11:40,29.34,High
20946645,6/19/21 11:40,29.414,High
20946643,6/19/21 11:50,26.573,Ambient
20987159,6/19/21 11:50,26.573,Ambient
20987160,6/19/21 11:50,26.573,Ambient
